# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	174.725340
0.200000	0.040000	348.094704
0.300000	0.090000	518.765864
0.400000	0.160000	685.423929
0.500000	0.250000	846.794622
0.600000	0.360000	1001.657097
0.700000	0.490000	1148.856138
0.800000	0.640000	1287.313618
0.900000	0.810000	1416.039079
1.000000	1.000000	1534.139311
1.100000	1.210000	1640.826836
1.200000	1.440000	1735.427194
1.300000	1.690000	1817.384954
1.400000	1.960000	1886.268390
1.500000	2.250000	1941.772775
1.600000	2.560000	1983.722258
1.700000	2.890000	2012.070320
1.800000	3.240000	2026.898799
1.900000	3.610000	2028.415520
2.000000	4.000000	2016.950561
2.100000	4.410000	1992.951197
2.200000	4.840000	1956.975619
2.300000	5.290000	1909.685478
2.400000	5.760000	1851.837377
2.500000	6.250000	1784.273409
2.600000	6.760000	1707.910852
2.700000	7.290000	1623.731168
2.800000	7.840000	1532.768428
2.900000	8.410000	1436.097308
3.000000	9.000000	1334.820801
3.100000	9.610000	1230.057795
3.200000	10.240000	1122.930661
3.300000	10.890000	1014.553004
3.400000	11.560000	906.017706
3.500000	12.250000	798.385412
3.600000	12.960000	692.673590
3.700000	13.690000	589.846270
3.800000	14.440000	490.804599
3.900000	15.210000	396.378291
4.000000	16.000000	307.318077
4.100000	16.810000	224.289223
4.200000	17.640000	147.866177
4.300000	18.490000	78.528396
4.400000	19.360000	16.657379
4.500000	20.250000	-37.465067
4.600000	21.160000	-83.657347
4.700000	22.090000	-121.837374
4.800000	23.040000	-152.020691
4.900000	24.010000	-174.317455
5.000000	25.000000	-188.928334
5.100000	26.010000	-196.139401
5.200000	27.040000	-196.316093
5.300000	28.090000	-189.896343
5.400000	29.160000	-177.382969
5.500000	30.250000	-159.335442
5.600000	31.360000	-136.361145
5.700000	32.490000	-109.106241
5.800000	33.640000	-78.246280
5.900000	34.810000	-44.476659
6.000000	36.000000	-8.503068
6.100000	37.210000	28.967956
6.200000	38.440000	67.238255
6.300000	39.690000	105.626926
6.400000	40.960000	143.478766
6.500000	42.250000	180.172153
6.600000	43.560000	215.126297
6.700000	44.890000	247.807770
6.800000	46.240000	277.736240
6.900000	47.610000	304.489364
7.000000	49.000000	327.706776
7.100000	50.410000	347.093150
7.200000	51.840000	362.420310
7.300000	53.290000	373.528379
7.400000	54.760000	380.325982
7.500000	56.250000	382.789499
7.600000	57.760000	380.961423
7.700000	59.290000	374.947849
7.800000	60.840000	364.915152
7.900000	62.410000	351.085909
8.000000	64.000000	333.734149
8.100000	65.610000	313.180003
8.200000	67.240000	289.783838
8.300000	68.890000	263.939971
8.400000	70.560000	236.070054
8.500000	72.250000	206.616239
8.600000	73.960000	176.034204
8.700000	75.690000	144.786163
8.800000	77.440000	113.333930
8.900000	79.210000	82.132163
9.000000	81.000000	51.621858
9.100000	82.810000	22.224181
9.200000	84.640000	-5.665270
9.300000	86.490000	-31.681713
9.400000	88.360000	-55.495869
9.500000	90.250000	-76.818035
9.600000	92.160000	-95.401502
9.700000	94.090000	-111.045265
9.800000	96.040000	-123.596032
9.900000	98.010000	-132.949477
10.000000	100.000000	-139.050773
10.100000	102.010000	-141.894376
10.200000	104.040000	-141.523112
10.300000	106.090000	-138.026558
10.400000	108.160000	-131.538783
10.500000	110.250000	-122.235480
10.600000	112.360000	-110.330540
10.700000	114.490000	-96.072132
10.800000	116.640000	-79.738360
10.900000	118.810000	-61.632554
11.000000	121.000000	-42.078285
11.100000	123.210000	-21.414171
11.200000	125.440000	0.011441
11.300000	127.690000	21.845842
11.400000	129.960000	43.737291
11.500000	132.250000	65.340238
11.600000	134.560000	86.320358
11.700000	136.890000	106.359335
11.800000	139.240000	125.159322
11.900000	141.610000	142.447015
12.000000	144.000000	157.977301
12.100000	146.410000	171.536417
12.200000	148.840000	182.944595
12.300000	151.290000	192.058151
12.400000	153.760000	198.771008
12.500000	156.250000	203.015629
12.600000	158.760000	204.763361
12.700000	161.290000	204.024199
12.800000	163.840000	200.845970
12.900000	166.410000	195.312969
13.000000	169.000000	187.544075
13.100000	171.610000	177.690376
13.200000	174.240000	165.932353
13.300000	176.890000	152.476671
13.400000	179.560000	137.552621
13.500000	182.250000	121.408290
13.600000	184.960000	104.306500
13.700000	187.690000	86.520591
13.800000	190.440000	68.330115
13.900000	193.210000	50.016498
14.000000	196.000000	31.858743
14.100000	198.810000	14.129228
14.200000	201.640000	-2.910322
14.300000	204.490000	-19.012653
14.400000	207.360000	-33.948521
14.500000	210.250000	-47.509909
14.600000	213.160000	-59.512874
14.700000	216.090000	-69.799997
14.800000	219.040000	-78.242385
14.900000	222.010000	-84.741227
15.000000	225.000000	-89.228865
15.100000	228.010000	-91.669380
15.200000	231.040000	-92.058694
15.300000	234.090000	-90.424183
15.400000	237.160000	-86.823825
15.500000	240.250000	-81.344892
15.600000	243.360000	-74.102217
15.700000	246.490000	-65.236070
15.800000	249.640000	-54.909672
15.900000	252.810000	-43.306397
16.000000	256.000000	-30.626706
16.100000	259.210000	-17.084859
16.200000	262.440000	-2.905465
16.300000	265.690000	11.680087
16.400000	268.960000	26.437246
16.500000	272.250000	41.131925
16.600000	275.560000	55.534071
16.700000	278.890000	69.421130
16.800000	282.240000	82.581350
16.900000	285.610000	94.816888
17.000000	289.000000	105.946657
17.100000	292.410000	115.808888
17.200000	295.840000	124.263363
17.300000	299.290000	131.193302
17.400000	302.760000	136.506856
17.500000	306.250000	140.138215
17.600000	309.760000	142.048297
17.700000	313.290000	142.225030
17.800000	316.840000	140.683211
17.900000	320.410000	137.463961
18.000000	324.000000	132.633786
18.100000	327.610000	126.283259
18.200000	331.240000	118.525350
18.300000	334.890000	109.493438
18.400000	338.560000	99.339028
18.500000	342.250000	88.229220
18.600000	345.960000	76.343973
18.700000	349.690000	63.873190
18.800000	353.440000	51.013702
18.900000	357.210000	37.966163
19.000000	361.000000	24.931933
19.100000	364.810000	12.109973
19.200000	368.640000	-0.306176
19.300000	372.490000	-12.131312
19.400000	376.360000	-23.191321
19.500000	380.250000	-33.325737
19.600000	384.160000	-42.390053
19.700000	388.090000	-50.257780
19.800000	392.040000	-56.822192
19.900000	396.010000	-61.997762
20.000000	400.000000	-65.721252
20.100000	404.010000	-67.952454
20.200000	408.040000	-68.674572
20.300000	412.090000	-67.894232
20.400000	416.160000	-65.641148
20.500000	420.250000	-61.967426
20.600000	424.360000	-56.946536
20.700000	428.490000	-50.671967
20.800000	432.640000	-43.255589
20.900000	436.810000	-34.825748
21.000000	441.000000	-25.525132
21.100000	445.210000	-15.508428
21.200000	449.440000	-4.939829
21.300000	453.690000	6.009586
21.400000	457.960000	17.164553
21.500000	462.250000	28.348360
21.600000	466.560000	39.385580
21.700000	470.890000	50.104759
21.800000	475.240000	60.341019
21.900000	479.610000	69.938532
22.000000	484.000000	78.752835
22.100000	488.410000	86.652949
22.200000	492.840000	93.523268
22.300000	497.290000	99.265198
22.400000	501.760000	103.798517
22.500000	506.250000	107.062443
22.600000	510.760000	109.016394
22.700000	515.290000	109.640425
22.800000	519.840000	108.935353
22.900000	524.410000	106.922553
23.000000	529.000000	103.643450
23.100000	533.610000	99.158695
23.200000	538.240000	93.547063
