# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	135.414268
0.200000	0.040000	270.311966
0.300000	0.090000	404.179076
0.400000	0.160000	536.506666
0.500000	0.250000	666.793402
0.600000	0.360000	794.548010
0.700000	0.490000	919.291692
0.800000	0.640000	1040.560464
0.900000	0.810000	1157.907415
1.000000	1.000000	1270.904877
1.100000	1.210000	1379.146479
1.200000	1.440000	1482.249092
1.300000	1.690000	1579.854642
1.400000	1.960000	1671.631784
1.500000	2.250000	1757.277435
1.600000	2.560000	1836.518144
1.700000	2.890000	1909.111307
1.800000	3.240000	1974.846211
1.900000	3.610000	2033.544901
2.000000	4.000000	2085.062876
2.100000	4.410000	2129.289600
2.200000	4.840000	2166.148825
2.300000	5.290000	2195.598743
2.400000	5.760000	2217.631938
2.500000	6.250000	2232.275165
2.600000	6.760000	2239.588944
2.700000	7.290000	2239.666977
2.800000	7.840000	2232.635390
2.900000	8.410000	2218.651807
3.000000	9.000000	2197.904259
3.100000	9.610000	2170.609944
3.200000	10.240000	2137.013828
3.300000	10.890000	2097.387118
3.400000	11.560000	2052.025596
3.500000	12.250000	2001.247844
3.600000	12.960000	1945.393347
3.700000	13.690000	1884.820512
3.800000	14.440000	1819.904592
3.900000	15.210000	1751.035543
4.000000	16.000000	1678.615815
4.100000	16.810000	1603.058101
4.200000	17.640000	1524.783051
4.300000	18.490000	1444.216959
4.400000	19.360000	1361.789450
4.500000	20.250000	1277.931171
4.600000	21.160000	1193.071497
4.700000	22.090000	1107.636271
4.800000	23.040000	1022.045591
4.900000	24.010000	936.711649
5.000000	25.000000	852.036644
5.100000	26.010000	768.410770
5.200000	27.040000	686.210300
5.300000	28.090000	605.795764
5.400000	29.160000	527.510249
5.500000	30.250000	451.677807
5.600000	31.360000	378.601996
5.700000	32.490000	308.564559
5.800000	33.640000	241.824239
5.900000	34.810000	178.615740
6.000000	36.000000	119.148846
6.100000	37.210000	63.607687
6.200000	38.440000	12.150170
6.300000	39.690000	-35.092440
6.400000	40.960000	-78.015770
6.500000	42.250000	-116.542435
6.600000	43.560000	-150.621974
6.700000	44.890000	-180.230632
6.800000	46.240000	-205.370984
6.900000	47.610000	-226.071417
7.000000	49.000000	-242.385459
7.100000	50.410000	-254.390982
7.200000	51.840000	-262.189257
7.300000	53.290000	-265.903902
7.400000	54.760000	-265.679697
7.500000	56.250000	-261.681304
7.600000	57.760000	-254.091878
7.700000	59.290000	-243.111592
7.800000	60.840000	-228.956089
7.900000	62.410000	-211.854853
8.000000	64.000000	-192.049531
8.100000	65.610000	-169.792205
8.200000	67.240000	-145.343628
8.300000	68.890000	-118.971438
8.400000	70.560000	-90.948354
8.500000	72.250000	-61.550372
8.600000	73.960000	-31.054976
8.700000	75.690000	0.260642
8.800000	77.440000	32.121318
8.900000	79.210000	64.255623
9.000000	81.000000	96.397507
9.100000	82.810000	128.287890
9.200000	84.640000	159.676180
9.300000	86.490000	190.321711
9.400000	88.360000	219.995095
9.500000	90.250000	248.479480
9.600000	92.160000	275.571704
9.700000	94.090000	301.083349
9.800000	96.040000	324.841677
9.900000	98.010000	346.690450
10.000000	100.000000	366.490630
10.100000	102.010000	384.120963
10.200000	104.040000	399.478424
10.300000	106.090000	412.478549
10.400000	108.160000	423.055636
10.500000	110.250000	431.162817
10.600000	112.360000	436.772008
10.700000	114.490000	439.873738
10.800000	116.640000	440.476855
10.900000	118.810000	438.608119
11.000000	121.000000	434.311677
11.100000	123.210000	427.648442
11.200000	125.440000	418.695356
11.300000	127.690000	407.544575
11.400000	129.960000	394.302549
11.500000	132.250000	379.089030
11.600000	134.560000	362.036010
11.700000	136.890000	343.286582
11.800000	139.240000	322.993754
11.900000	141.610000	301.319211
12.000000	144.000000	278.432039
12.100000	146.410000	254.507417
12.200000	148.840000	229.725288
12.300000	151.290000	204.269019
12.400000	153.760000	178.324061
12.500000	156.250000	152.076606
12.600000	158.760000	125.712273
12.700000	161.290000	99.414804
12.800000	163.840000	73.364800
12.900000	166.410000	47.738499
13.000000	169.000000	22.706596
13.100000	171.610000	-1.566881
13.200000	174.240000	-24.925621
13.300000	176.890000	-47.222032
13.400000	179.560000	-68.318148
13.500000	182.250000	-88.086469
13.600000	184.960000	-106.410713
13.700000	187.690000	-123.186475
13.800000	190.440000	-138.321804
13.900000	193.210000	-151.737674
14.000000	196.000000	-163.368367
14.100000	198.810000	-173.161755
14.200000	201.640000	-181.079481
14.300000	204.490000	-187.097043
14.400000	207.360000	-191.203783
14.500000	210.250000	-193.402773
14.600000	213.160000	-193.710615
14.700000	216.090000	-192.157135
14.800000	219.040000	-188.785003
14.900000	222.010000	-183.649262
15.000000	225.000000	-176.816769
15.100000	228.010000	-168.365571
15.200000	231.040000	-158.384208
15.300000	234.090000	-146.970940
15.400000	237.160000	-134.232933
15.500000	240.250000	-120.285375
15.600000	243.360000	-105.250561
15.700000	246.490000	-89.256927
15.800000	249.640000	-72.438061
15.900000	252.810000	-54.931686
16.000000	256.000000	-36.878626
