# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	49.007705
0.200000	0.040000	97.996178
0.300000	0.090000	146.946194
0.400000	0.160000	195.838549
0.500000	0.250000	244.654068
0.600000	0.360000	293.373614
0.700000	0.490000	341.978097
0.800000	0.640000	390.448484
0.900000	0.810000	438.765811
1.000000	1.000000	486.911188
1.100000	1.210000	534.865811
1.200000	1.440000	582.610971
1.300000	1.690000	630.128064
1.400000	1.960000	677.398598
1.500000	2.250000	724.404204
1.600000	2.560000	771.126647
1.700000	2.890000	817.547828
1.800000	3.240000	863.649801
1.900000	3.610000	909.414779
2.000000	4.000000	954.825140
2.100000	4.410000	999.863440
2.200000	4.840000	1044.512418
2.300000	5.290000	1088.755006
2.400000	5.760000	1132.574340
2.500000	6.250000	1175.953762
2.600000	6.760000	1218.876835
2.700000	7.290000	1261.327347
2.800000	7.840000	1303.289318
2.900000	8.410000	1344.747012
3.000000	9.000000	1385.684941
3.100000	9.610000	1426.087875
3.200000	10.240000	1465.940846
3.300000	10.890000	1505.229159
3.400000	11.560000	1543.938396
3.500000	12.250000	1582.054428
3.600000	12.960000	1619.563413
3.700000	13.690000	1656.451811
3.800000	14.440000	1692.706387
3.900000	15.210000	1728.314216
4.000000	16.000000	1763.262692
4.100000	16.810000	1797.539531
4.200000	17.640000	1831.132780
4.300000	18.490000	1864.030820
4.400000	19.360000	1896.222372
4.500000	20.250000	1927.696502
4.600000	21.160000	1958.442628
4.700000	22.090000	1988.450522
4.800000	23.040000	2017.710315
4.900000	24.010000	2046.212506
5.000000	25.000000	2073.947958
5.100000	26.010000	2100.907909
5.200000	27.040000	2127.083973
5.300000	28.090000	2152.468145
5.400000	29.160000	2177.052803
5.500000	30.250000	2200.830710
5.600000	31.360000	2223.795020
5.700000	32.490000	2245.939281
5.800000	33.640000	2267.257434
5.900000	34.810000	2287.743818
6.000000	36.000000	2307.393171
6.100000	37.210000	2326.200634
6.200000	38.440000	2344.161750
6.300000	39.690000	2361.272468
6.400000	40.960000	2377.529142
6.500000	42.250000	2392.928532
6.600000	43.560000	2407.467809
6.700000	44.890000	2421.144550
6.800000	46.240000	2433.956742
6.900000	47.610000	2445.902781
7.000000	49.000000	2456.981472
7.100000	50.410000	2467.192030
7.200000	51.840000	2476.534075
7.300000	53.290000	2485.007640
7.400000	54.760000	2492.613159
7.500000	56.250000	2499.351478
7.600000	57.760000	2505.223841
7.700000	59.290000	2510.231900
7.800000	60.840000	2514.377704
7.900000	62.410000	2517.663705
8.000000	64.000000	2520.092749
8.100000	65.610000	2521.668077
8.200000	67.240000	2522.393323
