#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 29 86.821277 51.785556 2681.743762 86.614887 nan nan 0 0 0
2 30 83.655432 51.846321 2688.041010 83.710341 nan nan 0 0 0
3 31 81.919476 51.989764 2702.935544 81.945471 nan nan 0 0 0
4 32 78.789608 51.397832 2641.737115 79.133520 nan nan 0 0 0
5 33 73.719674 49.697180 2469.809675 74.854161 nan nan 0 0 0
6 34 69.377950 48.605687 2362.512785 71.050720 nan nan 0 0 0
7 35 66.827418 48.127286 2316.235623 68.604567 nan nan 0 0 0
8 36 62.887454 47.189748 2226.872356 65.088071 nan nan 0 0 0
9 37 60.405956 46.044706 2120.114989 62.857615 nan nan 0 0 0
10 38 53.640124 43.491267 1891.490346 57.145433 nan nan 0 0 0
11 39 52.576449 42.439427 1801.104940 56.014203 nan nan 0 0 0
12 40 48.772495 39.645845 1571.793040 52.445157 nan nan 0 0 0
13 41 45.210344 36.975178 1367.163752 49.345120 nan nan 0 0 0
14 42 38.774629 31.616028 999.573203 43.377607 nan nan 0 0 0
15 43 35.936983 29.595334 875.883820 40.839995 nan nan 0 0 0
16 44 36.867924 27.418460 751.771928 41.299479 nan nan 0 0 0
17 45 33.951946 25.075310 628.771149 38.301467 nan nan 0 0 0
18 46 33.162380 23.402030 547.655010 37.300321 nan nan 0 0 0
19 47 30.255959 21.956996 482.109693 34.409151 nan nan 0 0 0
20 48 31.074995 22.701247 515.346635 35.323318 nan nan 0 0 0
21 49 27.704888 19.478674 379.418723 31.595212 nan nan 0 0 0
22 50 26.455415 18.884635 356.629457 30.312191 nan nan 0 0 0
