#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 30 86.632769 51.774427 2680.591260 86.476476 nan nan 0 0 0
2 31 83.577110 51.867618 2690.249821 83.682571 nan nan 0 0 0
3 32 80.475180 51.580460 2660.543808 80.856733 nan nan 0 0 0
4 33 78.220209 51.389530 2640.883797 78.709720 nan nan 0 0 0
5 34 76.218976 51.217041 2623.185271 76.781588 nan nan 0 0 0
6 35 74.214665 50.967793 2597.715899 74.869771 nan nan 0 0 0
7 36 69.986409 49.741668 2474.233549 71.276540 nan nan 0 0 0
8 37 64.253030 46.873432 2197.118654 66.562986 nan nan 0 0 0
9 38 57.628028 43.529876 1894.850114 60.940833 nan nan 0 0 0
10 39 53.995228 41.018970 1682.555875 57.617881 nan nan 0 0 0
11 40 48.484293 37.239260 1386.762514 52.636929 nan nan 0 0 0
12 41 45.482095 34.598596 1197.062844 49.837014 nan nan 0 0 0
13 42 41.971512 31.735809 1007.161573 46.475870 nan nan 0 0 0
14 43 36.895762 28.682152 822.665844 41.789742 nan nan 0 0 0
15 44 34.320238 25.445255 647.461025 38.992529 nan nan 0 0 0
16 45 30.481794 23.160417 536.404918 35.094253 nan nan 0 0 0
17 46 29.756404 22.356175 499.798570 34.269888 nan nan 0 0 0
18 47 29.862262 21.051836 443.179787 34.044264 nan nan 0 0 0
19 48 29.770146 20.582743 423.649293 33.831134 nan nan 0 0 0
20 49 27.202135 18.004928 324.177426 30.890411 nan nan 0 0 0
21 50 26.095829 17.364856 301.538226 29.706988 nan nan 0 0 0
