#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 5 71.232148 49.753362 2475.397069 70.321351 nan nan 0 0 0
2 6 59.891157 47.329781 2240.108173 60.025594 nan nan 0 0 0
3 7 51.586456 44.553350 1985.000975 52.322226 nan nan 0 0 0
4 8 45.263941 41.954941 1760.217102 46.356149 nan nan 0 0 0
5 9 40.457540 39.801583 1584.166008 41.726933 nan nan 0 0 0
6 10 36.660546 37.959653 1440.935267 38.018036 nan nan 0 0 0
7 11 33.798351 36.702146 1347.047537 35.140375 9.475128 89.778047 0 0 0
8 12 31.420478 35.574821 1265.567923 32.737909 13.466329 181.342020 0 0 0
9 13 29.559067 34.824580 1212.751369 30.807153 15.842666 250.990078 0 0 0
10 14 28.019014 34.233339 1171.921469 29.191335 17.430291 303.815055 0 0 0
11 15 26.575773 33.488685 1121.492042 27.707598 18.371183 337.500378 0 0 0
12 16 25.426109 33.041363 1091.731665 26.485380 19.172493 367.584502 0 0 0
13 17 24.374542 32.548601 1059.411407 25.379033 19.714300 388.653639 0 0 0
14 18 23.283271 31.786484 1010.380548 24.276523 19.907778 396.319641 0 0 0
15 19 22.347769 31.190520 972.848517 23.310968 20.067330 402.697718 0 0 0
16 20 21.482788 30.592273 935.887152 22.422333 20.133146 405.343567 0 0 0
17 21 20.298927 29.124670 848.246401 21.321156 19.582485 383.473727 0 0 0
18 22 19.130219 27.569365 760.069887 20.230474 18.869325 356.051420 0 0 0
19 23 18.235713 26.540178 704.381042 19.351013 18.407813 338.847584 0 0 0
20 24 17.438318 25.627368 656.761994 18.554524 17.981905 323.348905 0 0 0
21 25 16.642386 24.622251 606.255248 17.775331 17.485145 305.730312 0 0 0
22 26 15.782990 23.249872 540.556532 16.948949 16.709755 279.215913 0 0 0
23 27 15.010580 22.116857 489.155364 16.201686 16.075046 258.407111 0 0 0
24 28 14.406513 21.113447 445.777631 15.591142 15.460713 239.033661 0 0 0
25 29 13.683548 19.863730 394.567763 14.886054 14.711468 216.427288 0 0 0
26 30 13.091781 18.340278 336.365782 14.308676 13.759577 189.325958 0 0 0
27 31 12.423933 17.032521 290.106768 13.645209 12.898897 166.381542 0 0 0
28 32 12.146521 16.103884 259.335094 13.362771 12.318909 151.755522 0 0 0
29 33 11.659549 15.125392 228.777474 12.849224 11.606272 134.705556 0 0 0
30 34 11.340895 14.520679 210.850124 12.519837 11.223542 125.967905 0 0 0
31 35 11.054846 13.865022 192.238844 12.194664 10.742874 115.409346 0 0 0
32 36 10.943395 13.472946 181.520273 12.065653 10.512529 110.513274 0 0 0
33 37 10.637705 12.896237 166.312930 11.727045 10.059670 101.196954 0 0 0
34 38 10.601149 12.766507 162.983697 11.678814 10.082944 101.665764 0 0 0
35 39 10.519966 12.398888 153.732431 11.563703 9.827251 96.574860 0 0 0
36 40 10.238778 12.051761 145.244937 11.257314 9.580875 91.793167 0 0 0
37 41 9.993794 11.702072 136.938496 10.989089 9.321844 86.896780 0 0 0
38 42 10.238412 11.794916 139.120037 11.219026 9.540682 91.024606 0 0 0
39 43 10.145679 11.566379 133.781129 11.103817 9.393095 88.230234 0 0 0
40 44 10.109381 11.461464 131.365156 11.027451 9.386871 88.113342 0 0 0
41 45 10.206740 11.435615 130.773301 11.126833 9.434399 89.007881 0 0 0
42 46 9.716322 11.034486 121.759885 10.628498 9.084271 82.523978 0 0 0
43 47 9.859555 10.838613 117.475531 10.725527 8.960418 80.289082 0 0 0
44 48 10.040482 11.012035 121.264923 10.875771 9.227595 85.148509 0 0 0
45 49 10.606001 11.175037 124.881454 11.393871 9.471570 89.710630 0 0 0
46 50 10.367301 10.689028 114.255319 11.097761 9.024042 81.433343 0 0 0
