#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 7 74.680766 50.350509 2535.173744 74.267124 nan nan 0 0 0
2 8 64.985136 48.743306 2375.909853 65.499321 nan nan 0 0 0
3 9 57.587893 46.731823 2183.863280 58.649507 nan nan 0 0 0
4 10 51.938275 44.953002 2020.772395 53.294872 nan nan 0 0 0
5 11 47.428846 43.349740 1879.199955 48.954999 nan nan 0 0 0
6 12 44.071756 42.297455 1789.074724 45.612590 nan nan 0 0 0
7 13 41.246608 41.293245 1705.132113 42.788904 nan nan 0 0 0
8 14 39.069768 40.670111 1654.057929 40.540097 nan nan 0 0 0
9 15 37.264944 40.170304 1613.653361 38.651858 nan nan 0 0 0
10 16 35.519595 39.453655 1556.590865 36.874007 6.690374 44.761098 0 0 0
11 17 34.156286 39.061119 1525.771044 35.424578 11.879545 141.123586 0 0 0
12 18 32.888047 38.591001 1489.265331 34.095501 14.679699 215.493555 0 0 0
13 19 31.508514 37.778476 1427.213243 32.721900 16.272020 264.778621 0 0 0
14 20 30.334701 37.160918 1380.933801 31.520603 17.493251 306.013832 0 0 0
15 21 29.234317 36.516539 1333.457585 30.402534 18.359085 337.055998 0 0 0
16 22 27.600712 34.818230 1212.309148 28.919919 18.237463 332.605047 0 0 0
17 23 25.997419 33.027319 1090.803781 27.454816 17.825195 317.737567 0 0 0
18 24 24.734777 31.803821 1011.483051 26.232703 17.630586 310.837579 0 0 0
19 25 23.671480 30.809183 949.205782 25.187319 17.521147 306.990608 0 0 0
20 26 22.543151 29.557385 873.638983 24.093117 17.144379 293.929741 0 0 0
21 27 21.416474 28.098826 789.544048 23.036699 16.594115 275.364644 0 0 0
22 28 20.279763 26.486858 701.553628 21.932632 15.768009 248.630108 0 0 0
23 29 19.281512 25.385091 644.402839 20.957215 15.287751 233.715333 0 0 0
24 30 18.336777 23.719261 562.603360 20.033619 14.359105 206.183889 0 0 0
25 31 17.209835 21.882933 478.862771 18.963516 13.284302 176.472685 0 0 0
26 32 16.636775 20.247262 409.951604 18.371077 12.250342 150.070886 0 0 0
27 33 15.766035 18.817358 354.092975 17.482389 11.269738 127.007004 0 0 0
28 34 15.435744 17.941066 321.881854 17.133130 10.817307 117.014137 0 0 0
29 35 14.804937 16.914658 286.105661 16.454845 10.081583 101.638322 0 0 0
30 36 14.520392 16.258197 264.328974 16.140046 9.721138 94.500527 0 0 0
31 37 14.004652 15.455629 238.876479 15.573940 9.116320 83.107292 0 0 0
32 38 14.014477 15.114071 228.435145 15.546984 9.077139 82.394461 0 0 0
33 39 13.762163 14.542194 211.475418 15.248282 8.692263 75.555434 0 0 0
34 40 13.438658 14.268003 203.575917 14.915268 8.671417 75.193465 0 0 0
35 41 13.079964 13.714543 188.088688 14.503467 8.265470 68.317987 0 0 0
36 42 12.963550 13.381022 179.051739 14.337466 8.139369 66.249334 0 0 0
37 43 12.961443 13.190985 174.002074 14.312410 8.150700 66.433903 0 0 0
38 44 13.352165 13.225344 174.909728 14.642152 8.470842 71.755160 0 0 0
39 45 12.852402 12.928734 167.152161 14.177912 8.273898 68.457391 0 0 0
40 46 11.881870 12.343884 152.371474 13.190979 7.758793 60.198876 0 0 0
41 47 12.176331 11.931227 142.354182 13.380929 7.463051 55.697137 0 0 0
42 48 12.288305 11.920461 142.097380 13.459100 7.651553 58.546269 0 0 0
43 49 12.854710 12.207733 149.028741 13.987503 8.204982 67.321737 0 0 0
44 50 12.347998 11.806306 139.388864 13.426177 7.902568 62.450588 0 0 0
