#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 6 84.358811 51.943782 2698.156440 82.065833 nan nan 0 0 0
2 7 80.336423 52.144250 2719.022835 77.455342 nan nan 0 0 0
3 8 76.646271 51.866973 2690.182882 73.445162 nan nan 0 0 0
4 9 73.141147 51.431124 2645.160504 69.805469 nan nan 0 0 0
5 10 69.613996 50.788681 2579.490123 66.316465 nan nan 0 0 0
6 11 66.277980 50.085684 2508.575725 63.084033 nan nan 0 0 0
7 12 63.049130 49.266151 2427.153682 60.025826 13.518080 182.738485 0 0 0
8 13 60.009170 48.402139 2342.767065 57.177658 18.670023 348.569769 0 0 0
9 14 57.114275 47.464195 2252.849760 54.498052 21.554728 464.606282 0 0 0
10 15 54.395871 46.498995 2162.156578 51.996143 23.366917 546.012811 0 0 0
11 16 51.885131 45.551642 2074.952082 49.686093 24.563365 603.358893 0 0 0
12 17 49.457560 44.502612 1980.482512 47.479764 25.288229 639.494551 0 0 0
13 18 47.323881 43.613819 1902.165169 45.509730 25.811919 666.255182 0 0 0
14 19 45.304973 42.695533 1822.908502 43.656124 26.113385 681.908862 0 0 0
15 20 43.363541 41.710872 1739.796818 41.888791 26.217800 687.373029 0 0 0
16 21 41.645977 40.863356 1669.813841 40.301972 26.271248 690.178476 0 0 0
17 22 40.083935 40.107237 1608.590421 38.845326 26.281654 690.725354 0 0 0
18 23 38.672548 39.415375 1553.571801 37.521057 26.256751 689.416995 0 0 0
19 24 37.080861 38.334229 1469.513109 36.098751 25.959769 673.909628 0 0 0
20 25 34.907106 36.204941 1310.797782 34.299153 25.028561 626.428859 0 0 0
21 26 32.552090 33.594168 1128.568106 32.358351 23.719026 562.592201 0 0 0
22 27 30.580892 31.423655 987.446063 30.671514 22.545534 508.301086 0 0 0
23 28 28.666848 29.266132 856.506475 29.006350 21.305725 453.933932 0 0 0
24 29 26.985593 27.185090 739.029106 27.526704 20.080137 403.211895 0 0 0
25 30 25.556412 25.365849 643.426292 26.227524 18.942427 358.815540 0 0 0
26 31 24.221830 23.720927 562.682401 25.006658 17.901326 320.457486 0 0 0
27 32 23.038855 22.173471 491.662812 23.908239 16.887920 285.201846 0 0 0
28 33 21.886838 20.872086 435.643963 22.813492 15.993234 255.783535 0 0 0
29 34 21.099077 19.746434 389.921645 22.040277 15.181782 230.486504 0 0 0
30 35 20.154193 18.676579 348.814613 21.109277 14.361640 206.256714 0 0 0
31 36 19.536733 17.839135 318.234748 20.483758 13.742616 188.859492 0 0 0
32 37 18.834615 17.057717 290.965724 19.774945 13.152134 172.978635 0 0 0
33 38 18.356885 16.447377 270.516220 19.289829 12.705977 161.441840 0 0 0
34 39 17.641358 15.697541 246.412809 18.554311 12.101138 146.437532 0 0 0
35 40 17.347046 15.186025 230.615354 18.233513 11.737662 137.772707 0 0 0
36 41 17.031127 14.545106 211.560115 17.889082 11.206575 125.587318 0 0 0
37 42 16.715616 14.075817 198.128616 17.537900 10.861048 117.962371 0 0 0
38 43 16.100024 13.500663 182.267891 16.906751 10.377301 107.688381 0 0 0
39 44 15.809458 13.206536 174.412586 16.599782 10.202072 104.082282 0 0 0
40 45 15.455532 12.709501 161.531415 16.225537 9.774183 95.534648 0 0 0
41 46 15.234177 12.478240 155.706463 15.967742 9.665025 93.412703 0 0 0
42 47 14.874781 12.071049 145.710235 15.646753 9.261263 85.771001 0 0 0
43 48 15.130481 12.114172 146.753167 15.875876 9.424857 88.827937 0 0 0
44 49 16.230605 12.117937 146.844399 16.814692 9.662320 93.360421 0 0 0
45 50 16.198970 12.201721 148.881986 16.778580 9.847328 96.969859 0 0 0
