#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 24 85.723227 51.732663 2676.268424 85.542510 nan nan 0 0 0
2 25 82.419705 51.839678 2687.352197 82.480254 nan nan 0 0 0
3 26 79.108051 51.487190 2650.930779 79.420557 nan nan 0 0 0
4 27 76.430391 51.238687 2625.403000 76.868894 nan nan 0 0 0
5 28 73.811210 50.812632 2581.923588 74.401813 nan nan 0 0 0
6 29 71.123508 50.293858 2529.472132 71.904393 nan nan 0 0 0
7 30 68.623194 49.899752 2489.985202 69.555643 nan nan 0 0 0
8 31 66.692171 49.548247 2455.028829 67.674846 nan nan 0 0 0
9 32 64.882855 49.203036 2420.938721 65.910296 nan nan 0 0 0
10 33 62.138728 48.045467 2308.366925 63.487269 nan nan 0 0 0
11 34 56.911271 45.163572 2039.748268 59.153134 nan nan 0 0 0
12 35 52.494544 42.146659 1776.340907 55.411028 nan nan 0 0 0
13 36 48.265362 39.356669 1548.947408 51.655173 nan nan 0 0 0
14 37 45.230408 36.441104 1327.954042 48.849578 nan nan 0 0 0
15 38 41.118721 33.139579 1098.231728 45.048622 nan nan 0 0 0
16 39 38.299921 31.039526 963.452155 42.441192 nan nan 0 0 0
17 40 35.785800 28.107412 790.026598 39.875134 nan nan 0 0 0
18 41 32.223539 25.768318 664.006207 36.496915 nan nan 0 0 0
19 42 31.109756 24.218690 586.544965 35.260453 nan nan 0 0 0
20 43 29.115734 22.393318 501.460694 33.126057 nan nan 0 0 0
21 44 28.485342 21.132505 446.582780 32.303594 nan nan 0 0 0
22 45 26.602646 19.314305 373.042392 30.169426 nan nan 0 0 0
23 46 25.791060 18.689610 349.301507 29.280719 nan nan 0 0 0
24 47 25.684047 18.457489 340.678892 29.128028 nan nan 0 0 0
25 48 25.784785 18.550625 344.125674 29.218898 nan nan 0 0 0
26 49 24.771311 16.799164 282.211919 27.893501 nan nan 0 0 0
27 50 23.972984 16.129360 260.156248 26.968332 nan nan 0 0 0
