#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 20 85.497067 51.732752 2676.277678 85.188598 nan nan 0 0 0
2 21 81.834567 51.786472 2681.838669 81.750557 nan nan 0 0 0
3 22 78.490128 51.458487 2647.975893 78.588552 nan nan 0 0 0
4 23 75.401163 51.043245 2605.412817 75.659840 nan nan 0 0 0
5 24 72.306149 50.477102 2547.937824 72.765230 nan nan 0 0 0
6 25 69.662556 50.059068 2505.910255 70.234858 nan nan 0 0 0
7 26 67.088023 49.508187 2451.060621 67.797656 nan nan 0 0 0
8 27 64.555635 48.855061 2386.816994 65.425480 nan nan 0 0 0
9 28 62.247575 48.340073 2336.762614 63.235865 nan nan 0 0 0
10 29 60.338721 47.878387 2292.339979 61.375493 nan nan 0 0 0
11 30 58.506328 47.395308 2246.315260 59.590829 nan nan 0 0 0
12 31 56.042579 46.286815 2142.469239 57.386845 nan nan 0 0 0
13 32 51.858527 43.622552 1902.927068 53.893741 nan nan 0 0 0
14 33 48.024497 40.596955 1648.112789 50.635834 nan nan 0 0 0
15 34 44.314751 37.821829 1430.490752 47.328360 nan nan 0 0 0
16 35 41.461139 35.161738 1236.347788 44.722169 nan nan 0 0 0
17 36 38.131909 32.200336 1036.861623 41.644210 nan nan 0 0 0
18 37 35.905622 30.175032 910.532585 39.559546 nan nan 0 0 0
19 38 33.551470 27.615891 762.637424 37.216115 nan nan 0 0 0
20 39 30.351659 25.292038 639.687203 34.175649 nan nan 0 0 0
21 40 29.461250 23.523175 553.339760 33.102073 nan nan 0 0 0
22 41 28.139387 22.082646 487.643266 31.643174 nan nan 0 0 0
23 42 27.309692 21.092757 444.904394 30.718787 nan nan 0 0 0
24 43 25.569539 19.638142 385.656608 28.863847 nan nan 0 0 0
25 44 25.073033 19.010839 361.411994 28.295515 nan nan 0 0 0
26 45 24.151201 17.725156 314.181145 27.189081 nan nan 0 0 0
27 46 23.686799 16.996627 288.885324 26.569129 nan nan 0 0 0
28 47 22.927180 16.830687 283.272024 25.864758 nan nan 0 0 0
29 48 22.935485 17.067240 291.290681 25.883815 nan nan 0 0 0
30 49 22.790839 15.791796 249.380834 25.457289 nan nan 0 0 0
31 50 22.223129 15.160221 229.832290 24.755516 nan nan 0 0 0
