#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 10 85.136654 51.815443 2684.840100 83.934900 nan nan 0 0 0
2 11 81.292998 51.924707 2696.175191 79.884047 nan nan 0 0 0
3 12 77.488559 51.519605 2654.269664 76.021040 nan nan 0 0 0
4 13 73.926248 51.021695 2603.213315 72.463117 nan nan 0 0 0
5 14 70.465482 50.391173 2539.270321 69.083984 nan nan 0 0 0
6 15 67.209571 49.706165 2470.702802 65.937798 nan nan 0 0 0
7 16 64.091444 48.927805 2393.930094 62.964603 nan nan 0 0 0
8 17 61.153670 48.109400 2314.514393 60.180905 nan nan 0 0 0
9 18 58.435484 47.290816 2236.421280 57.607211 nan nan 0 0 0
10 19 55.790858 46.351055 2148.420323 55.136619 nan nan 0 0 0
11 20 53.471073 45.568979 2076.531872 52.933193 nan nan 0 0 0
12 21 51.265131 44.736066 2001.315644 50.852463 nan nan 0 0 0
13 22 49.130399 43.819109 1920.114274 48.858242 nan nan 0 0 0
14 23 47.248195 43.041224 1852.546968 47.071317 5.025337 25.254008 0 0 0
15 24 45.523673 42.343800 1792.997431 45.419751 9.862185 97.262697 0 0 0
16 25 44.000022 41.712366 1739.921458 43.946514 12.560992 157.778525 0 0 0
17 26 42.212519 40.620134 1649.995247 42.313948 13.985185 195.585393 0 0 0
18 27 39.695609 38.375216 1472.657225 40.191303 13.953282 194.694071 0 0 0
19 28 36.913550 35.589153 1266.587796 37.846026 13.061318 170.598018 0 0 0
20 29 34.627091 33.309582 1109.528272 35.842857 12.305701 151.430281 0 0 0
21 30 32.280469 30.955985 958.273033 33.755474 11.193122 125.285984 0 0 0
22 31 30.373597 28.733611 825.620399 32.030324 10.040342 100.808465 0 0 0
23 32 28.621208 26.739027 714.975550 30.392488 8.811469 77.641992 0 0 0
24 33 26.998589 24.997344 624.867188 28.882905 7.725078 59.676831 0 0 0
25 34 25.781131 23.265179 541.268566 27.682903 6.386292 40.784719 0 0 0
26 35 24.374195 21.805454 475.477815 26.303642 5.072214 25.727359 0 0 0
27 36 23.473579 20.570122 423.129899 25.371420 3.757228 14.116763 0 0 0
28 37 22.285997 19.368027 375.120479 24.161892 1.317116 1.734794 0 0 0
29 38 21.780573 18.532938 343.469788 23.595571 nan nan 0 0 0
30 39 20.895245 17.726266 314.220495 22.690318 nan nan 0 0 0
31 40 20.402878 17.011798 289.401256 22.127770 nan nan 0 0 0
32 41 19.733489 16.179530 261.777204 21.401278 nan nan 0 0 0
33 42 19.647509 15.776316 248.892143 21.260576 nan nan 0 0 0
34 43 18.853061 14.916671 222.507059 20.405457 nan nan 0 0 0
35 44 18.009505 14.408501 207.604901 19.537585 nan nan 0 0 0
36 45 17.834222 13.997307 195.924592 19.315818 nan nan 0 0 0
37 46 18.142422 13.815677 190.872931 19.551331 nan nan 0 0 0
38 47 16.857684 13.178664 173.677179 18.349315 nan nan 0 0 0
39 48 16.434618 13.182579 173.780390 17.922382 nan nan 0 0 0
40 49 18.078103 13.073865 170.925957 19.308954 nan nan 0 0 0
41 50 17.990359 12.772784 163.144011 19.163774 nan nan 0 0 0
