#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 19 84.900748 51.692950 2672.161070 84.631521 nan nan 0 0 0
2 20 82.264214 52.065024 2710.766775 82.010815 nan nan 0 0 0
3 21 79.728504 51.918014 2695.480195 79.480907 nan nan 0 0 0
4 22 77.011566 51.555611 2657.981012 76.841493 nan nan 0 0 0
5 23 75.165249 51.515269 2653.822934 74.888973 nan nan 0 0 0
6 24 73.127535 51.246923 2626.247158 72.854016 nan nan 0 0 0
7 25 70.528487 50.585534 2558.896234 70.434467 nan nan 0 0 0
8 26 68.597113 50.274715 2527.546999 68.506030 nan nan 0 0 0
9 27 66.449120 49.723684 2472.444791 66.467580 nan nan 0 0 0
10 28 62.378068 47.789756 2283.860798 63.049402 nan nan 0 0 0
11 29 58.910018 45.960441 2112.362108 60.030009 nan nan 0 0 0
12 30 56.237271 44.919780 2017.786605 57.551623 nan nan 0 0 0
13 31 54.044368 44.035666 1939.139843 55.482007 nan nan 0 0 0
14 32 49.860337 42.360031 1794.372255 51.840544 nan nan 0 0 0
15 33 47.641388 40.521923 1642.026257 49.870294 nan nan 0 0 0
16 34 43.924158 38.251060 1463.143561 46.504612 nan nan 0 0 0
17 35 41.996589 37.092770 1375.873557 44.717291 nan nan 0 0 0
18 36 37.872924 33.577710 1127.462618 40.951562 nan nan 0 0 0
19 37 34.840481 30.897673 954.666190 38.294778 nan nan 0 0 0
20 38 33.574962 27.919848 779.517928 36.887358 nan nan 0 0 0
21 39 31.206444 26.079575 680.144225 34.650495 nan nan 0 0 0
22 40 29.724385 24.091799 580.414770 33.086356 nan nan 0 0 0
23 41 27.641573 22.196617 492.689793 30.936764 nan nan 0 0 0
24 42 27.685457 21.129700 446.464210 30.827251 nan nan 0 0 0
25 43 26.577959 20.285670 411.508412 29.663180 nan nan 0 0 0
26 44 26.379104 20.002499 400.099947 29.428886 nan nan 0 0 0
27 45 25.266209 19.024548 361.933434 28.228573 nan nan 0 0 0
28 46 24.785034 18.832171 354.650658 27.811028 nan nan 0 0 0
29 47 23.764365 17.527157 307.201234 26.578982 nan nan 0 0 0
30 48 22.736303 17.696333 313.160194 25.652153 nan nan 0 0 0
31 49 23.400527 16.621346 276.269156 26.012994 nan nan 0 0 0
32 50 22.725436 16.246988 263.964618 25.299533 nan nan 0 0 0
