#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 31 86.035306 51.737150 2676.732708 86.066023 44.910325 2016.937283 -0.030717 6.82682 659.795
2 32 84.356757 52.221908 2727.127703 84.437880 47.490545 2255.351824 -0.081123 4.73136 471.776
3 33 81.663940 51.771253 2680.262682 81.813699 48.202588 2323.489474 -0.149759 3.56867 356.773
4 34 75.636466 49.746346 2474.698960 75.959625 46.967001 2205.899161 -0.323159 2.77934 268.8
5 35 70.456007 48.262957 2329.313024 70.858683 45.987451 2114.845665 -0.402676 2.27551 214.467
6 36 65.984585 47.569211 2262.829802 66.423936 45.619620 2081.149713 -0.439351 1.94959 181.68
7 37 63.365280 47.094419 2217.884331 63.798135 45.396663 2060.857006 -0.432855 1.69776 157.027
8 38 58.831001 46.362368 2149.469128 59.313937 44.851175 2011.627888 -0.482936 1.51119 137.841
9 39 57.300205 44.485161 1978.929578 57.748818 43.186299 1865.056460 -0.448613 1.29886 113.873
10 40 52.053175 41.823228 1749.182362 52.527084 40.669424 1654.002089 -0.473909 1.1538 95.1803
11 41 50.286466 41.358126 1710.494617 50.747571 40.300946 1624.166241 -0.461105 1.05718 86.3284
12 42 42.368630 35.822693 1283.265330 42.921457 34.902533 1218.186782 -0.552827 0.92016 65.0785
13 43 39.713279 33.008011 1089.528768 40.288418 32.181348 1035.639183 -0.575139 0.826663 53.8896
14 44 38.864240 29.365127 862.310708 39.361762 28.627673 819.543638 -0.497522 0.737454 42.7671
15 45 35.004594 26.738636 714.954673 35.521715 26.012439 676.646976 -0.517121 0.726197 38.3077
16 46 34.113210 24.369694 593.881962 34.579431 23.678332 560.663383 -0.466221 0.691362 33.2186
17 47 30.517175 22.719712 516.185325 31.011940 22.020842 484.917483 -0.494765 0.69887 31.2678
18 48 32.495139 23.563763 555.250931 32.932693 22.928096 525.697574 -0.437554 0.635667 29.5534
19 49 28.705241 20.272074 410.956970 29.144075 19.623678 385.088723 -0.438834 0.648396 25.8682
20 50 27.406081 19.745710 389.893051 27.844573 19.109428 365.170242 -0.438492 0.636282 24.7228
