#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 34 86.333599 51.751622 2678.230335 86.363242 44.921808 2017.968872 -0.029643 6.82981 660.261
2 35 83.906045 52.009166 2704.953300 84.028523 47.283806 2235.758312 -0.122478 4.72536 469.195
3 36 81.505719 51.927206 2696.434697 81.674576 48.346912 2337.423859 -0.168857 3.58029 359.011
4 37 79.711660 51.750867 2678.152197 79.889837 48.878694 2389.126755 -0.178177 2.87217 289.025
5 38 74.761497 50.280774 2528.156245 75.057145 47.940751 2298.315642 -0.295648 2.34002 229.841
6 39 68.241080 47.437207 2250.288649 68.664989 45.521806 2072.234787 -0.423909 1.9154 178.054
7 40 60.714434 44.490670 1979.419692 61.247161 42.862211 1837.169112 -0.532727 1.62846 142.251
8 41 56.764944 41.943065 1759.220683 57.307723 40.539757 1643.471861 -0.542779 1.40331 115.749
9 42 51.242065 37.913828 1437.458343 51.823941 36.703649 1347.157824 -0.581876 1.21018 90.3005
10 43 46.846927 34.637131 1199.730874 47.432465 33.548883 1125.527580 -0.585538 1.08825 74.2033
11 44 41.315145 30.678973 941.199404 41.926438 29.665009 880.012736 -0.611293 1.01396 61.1867
12 45 36.134922 28.659529 821.368577 36.819074 27.672806 765.784171 -0.684152 0.986723 55.5844
13 46 34.823590 26.666395 711.096636 35.465703 25.755333 663.337185 -0.642113 0.911062 47.7595
14 47 32.796941 23.271723 541.573095 33.385328 22.393433 501.465828 -0.588387 0.87829 40.1073
15 48 32.207585 22.164512 491.265604 32.751948 21.332636 455.081372 -0.544363 0.831876 36.1842
16 49 28.267576 18.827914 354.490363 28.824634 17.952656 322.297843 -0.557058 0.875258 32.1925
17 50 27.064563 18.070062 326.527145 27.601269 17.220334 296.539911 -0.536706 0.849728 29.9872
