#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 31 86.217603 51.748545 2677.911956 86.238991 44.921667 2017.956133 -0.021388 6.82688 659.956
2 32 84.330320 52.187581 2723.543608 84.412368 47.458343 2252.294287 -0.082048 4.72924 471.249
3 33 81.433271 51.659362 2668.689684 81.591679 48.096191 2313.243606 -0.158408 3.56317 355.446
4 34 76.315882 50.057510 2505.754317 76.610195 47.263799 2233.866726 -0.294313 2.79371 271.888
5 35 71.926272 49.065449 2407.418273 72.281263 46.762766 2186.756326 -0.354991 2.30268 220.662
6 36 67.839810 48.533430 2355.493839 68.227948 46.561863 2168.007115 -0.388138 1.97157 187.487
7 37 66.043556 48.289772 2331.902042 66.412554 46.572259 2168.975280 -0.368998 1.71751 162.927
8 38 60.822089 46.953534 2204.634310 61.270825 45.450067 2065.708568 -0.448736 1.50347 138.926
9 39 58.325216 44.630396 1991.872227 58.761219 43.341406 1878.477510 -0.436003 1.28899 113.395
10 40 53.130746 41.976348 1762.013795 53.588343 40.831211 1667.187766 -0.457597 1.14514 94.826
11 41 51.045847 41.183195 1696.055562 51.501767 40.142355 1611.408679 -0.45592 1.04084 84.6469
12 42 43.515661 36.197880 1310.286518 44.050476 35.282047 1244.822854 -0.534815 0.915833 65.4637
13 43 40.787053 33.535976 1124.661711 41.339162 32.701126 1069.363610 -0.552109 0.83485 55.2981
14 44 39.910056 29.920134 895.214413 40.389199 29.184765 851.750532 -0.479143 0.735369 43.4639
15 45 35.838299 27.177782 738.631841 36.338021 26.465681 700.432278 -0.499722 0.712101 38.1996
16 46 34.753360 24.893373 619.680034 35.212260 24.216923 586.459353 -0.4589 0.67645 33.2207
17 47 31.593933 23.295840 542.696163 32.071854 22.612920 511.344151 -0.477921 0.68292 31.352
18 48 32.947538 23.859245 569.263554 33.382233 23.233730 539.806225 -0.434695 0.625515 29.4573
19 49 28.619876 20.224532 409.031697 29.060813 19.578794 383.329185 -0.440937 0.645738 25.7025
20 50 27.270642 19.654377 386.294525 27.711743 19.020875 361.793671 -0.441101 0.633502 24.5009
