#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 36 86.804780 51.775807 2680.734152 86.819737 44.944874 2020.041687 -0.014957 6.83093 660.692
2 37 84.779396 52.052731 2709.486762 84.866263 47.323874 2239.549068 -0.086867 4.72886 469.938
3 38 82.366276 51.834056 2686.769330 82.509815 48.256854 2328.723921 -0.143539 3.5772 358.045
4 39 77.315635 50.467817 2547.000558 77.598763 47.649643 2270.488516 -0.283128 2.81817 276.512
5 40 68.655428 47.776820 2282.624560 69.150364 45.504422 2070.652380 -0.494936 2.2724 211.972
6 41 63.561658 45.132318 2036.926135 64.112007 43.249329 1870.504487 -0.550349 1.88299 166.422
7 42 57.574476 41.694432 1738.425628 58.177972 40.103300 1608.274671 -0.603496 1.59113 130.151
8 43 51.769764 37.922570 1438.121343 52.406423 36.552064 1336.053406 -0.636659 1.37051 102.068
9 44 44.810481 33.631912 1131.105532 45.504738 32.388757 1049.031556 -0.694257 1.24316 82.074
10 45 41.458287 32.717689 1070.447203 42.178702 31.560974 996.095082 -0.720415 1.15671 74.3521
11 46 39.150671 29.961419 897.686601 39.839900 28.912424 835.928268 -0.689229 1.04899 61.7583
12 47 34.235628 25.002327 625.116349 34.931567 23.975314 574.815683 -0.695939 1.02701 50.3007
13 48 33.244295 23.321935 543.912656 33.887826 22.354695 499.732400 -0.643531 0.96724 44.1803
14 49 28.565196 19.340164 374.041952 29.227126 18.310331 335.268217 -0.66193 1.02983 38.7737
15 50 27.276782 18.484777 341.686999 27.916344 17.499470 306.231457 -0.639562 0.985307 35.4555
