#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 3 52.332129 41.016591 1682.360734 51.844863 nan nan 0 0 0
2 4 39.330959 36.435485 1327.544558 40.129189 nan nan 0 0 0
3 5 33.035436 34.652673 1200.807776 34.031097 8.121879 65.964912 0 0 0
4 6 29.320419 33.899585 1149.181867 30.270159 17.082036 291.795965 0 0 0
5 7 26.989731 33.492178 1121.725987 27.853422 20.550452 422.321069 0 0 0
6 8 25.059555 33.084075 1094.556031 25.820961 22.198274 492.763380 0 0 0
7 9 23.864195 32.958740 1086.278529 24.517878 23.446029 549.716299 0 0 0
8 10 22.653474 32.615929 1063.798850 23.218576 23.992464 575.638308 0 0 0
9 11 22.092062 32.614744 1063.721553 22.557393 24.704811 610.327698 0 0 0
10 12 21.517834 32.880773 1081.145202 21.848255 25.317656 640.983713 0 0 0
11 13 20.939251 32.627526 1064.555440 21.201349 25.490556 649.768423 0 0 0
12 14 20.337787 32.697011 1069.094533 20.491095 25.695488 660.258088 0 0 0
13 15 19.959475 32.587542 1061.947890 20.034579 25.794664 665.364691 0 0 0
14 16 19.371938 32.267900 1041.217373 19.412220 25.724390 661.744216 0 0 0
15 17 19.136553 32.481600 1055.054313 19.065062 25.918036 671.744596 0 0 0
16 18 18.852791 32.300958 1043.351913 18.752227 25.985871 675.265483 0 0 0
17 19 18.709796 32.702603 1069.460219 18.484189 26.273606 690.302361 0 0 0
18 20 18.599201 32.912026 1083.201464 18.296594 26.514300 703.008122 0 0 0
19 21 18.387014 32.682677 1068.157369 18.060330 26.460358 700.150539 0 0 0
20 22 18.598002 33.262373 1106.385480 18.155592 26.982917 728.077814 0 0 0
21 23 18.180627 32.571298 1060.889472 17.770531 26.527431 703.704578 0 0 0
22 24 18.680025 33.787360 1141.585665 18.054843 27.353205 748.197837 0 0 0
23 25 18.200999 32.661649 1066.783296 17.695387 26.773913 716.842418 0 0 0
24 26 19.310479 34.440722 1186.163309 18.529149 28.122374 790.867909 0 0 0
25 27 18.527674 32.863335 1079.998793 17.919799 27.092348 733.995301 0 0 0
26 28 18.857054 33.830109 1144.476307 18.089534 27.794631 772.541529 0 0 0
27 29 18.767635 33.104396 1095.901005 18.069975 27.489181 755.655086 0 0 0
28 30 19.746337 34.454454 1187.109417 18.843283 28.625459 819.416917 0 0 0
29 31 18.935270 33.116236 1096.685061 18.164621 27.568160 760.003424 0 0 0
30 32 19.817785 34.092419 1162.293025 18.913495 28.583428 817.012351 0 0 0
31 33 19.489751 34.108380 1163.381596 18.558671 28.551579 815.192653 0 0 0
32 34 19.988225 33.693744 1135.268367 19.104585 28.565324 815.977760 0 0 0
33 35 19.394904 32.955864 1086.088941 18.554363 27.871590 776.825530 0 0 0
34 36 20.339313 32.740428 1071.935604 19.518857 28.122022 790.848105 0 0 0
35 37 22.177427 34.584490 1196.086915 21.055894 29.545830 872.956060 0 0 0
36 38 23.435951 33.114997 1096.602999 22.484095 28.997317 840.844398 0 0 0
37 39 26.882866 35.365725 1250.734490 25.557915 31.001056 961.065446 0 0 0
38 40 26.973048 35.116674 1233.180820 25.639130 30.810164 949.266207 0 0 0
