#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 15 86.301463 47.275605 2234.982791 85.720871 nan nan 0 0 0
2 16 83.407782 47.332845 2240.398210 82.755189 nan nan 0 0 0
3 17 82.001789 46.713573 2182.157872 81.092047 nan nan 0 0 0
4 18 80.787070 47.310880 2238.319368 79.590663 nan nan 0 0 0
5 19 79.556265 47.025222 2211.371501 78.182466 nan nan 0 0 0
6 20 78.451575 47.919142 2296.244128 76.765728 nan nan 0 0 0
7 21 76.590019 47.455191 2251.995155 74.895608 nan nan 0 0 0
8 22 75.494045 48.350596 2337.780141 73.522977 nan nan 0 0 0
9 23 75.154151 47.941528 2298.390087 72.967846 nan nan 0 0 0
10 24 73.924773 48.877982 2389.057102 71.521086 nan nan 0 0 0
11 25 72.376989 48.078184 2311.511768 70.112627 nan nan 0 0 0
12 26 71.976867 48.872053 2388.477563 69.420416 nan nan 0 0 0
13 27 71.403390 48.025401 2306.439117 68.850653 nan nan 0 0 0
14 28 71.004409 48.754211 2376.973118 68.195710 nan nan 0 0 0
15 29 70.262754 48.172773 2320.616052 67.472485 nan nan 0 0 0
16 30 68.928174 48.255218 2328.566036 66.139289 nan nan 0 0 0
17 31 67.720514 48.071333 2310.853069 64.958128 nan nan 0 0 0
18 32 66.456904 47.934335 2297.700470 63.697446 nan nan 0 0 0
19 33 65.995820 47.712230 2276.456884 63.181375 nan nan 0 0 0
20 34 62.744720 47.117555 2220.063995 60.282995 nan nan 0 0 0
21 35 60.642637 46.345829 2147.935867 58.454116 6.987521 48.825454 0 0 0
22 36 62.639517 47.802208 2285.051094 59.913668 12.956140 167.861567 0 0 0
23 37 62.505306 46.967082 2205.906751 59.925800 14.947319 223.422358 0 0 0
24 38 55.007289 45.720048 2090.322765 53.402427 15.304281 234.221027 0 0 0
25 39 60.413014 46.656784 2176.855521 57.901431 18.277507 334.067278 0 0 0
26 40 61.259874 47.097345 2218.159881 58.357741 19.848910 393.979243 0 0 0
