#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 12 86.828963 48.812939 2382.702999 85.827226 nan nan 0 0 0
2 13 83.821846 48.563539 2358.417328 82.590490 nan nan 0 0 0
3 14 81.672628 48.383617 2340.974434 80.235438 nan nan 0 0 0
4 15 80.140816 48.334446 2336.218676 78.369445 nan nan 0 0 0
5 16 78.091034 47.985590 2302.616872 76.303198 nan nan 0 0 0
6 17 77.626771 48.163188 2319.692660 75.414705 nan nan 0 0 0
7 18 75.759443 47.787143 2283.611023 73.548292 nan nan 0 0 0
8 19 73.966921 47.765888 2281.580022 71.670920 nan nan 0 0 0
9 20 72.273541 47.589812 2264.790216 69.967381 nan nan 0 0 0
10 21 71.413962 47.635547 2269.145295 68.893485 nan nan 0 0 0
11 22 70.485053 47.694235 2274.740063 67.765065 nan nan 0 0 0
12 23 68.986909 47.590882 2264.892097 66.277691 nan nan 0 0 0
13 24 68.012260 47.502887 2256.524300 65.198080 nan nan 0 0 0
14 25 66.416556 47.029158 2211.741735 63.683112 nan nan 0 0 0
15 26 65.640528 47.541866 2260.228994 62.745169 nan nan 0 0 0
16 27 63.723477 46.506104 2162.817690 61.059327 5.856983 34.304255 0 0 0
17 28 62.471626 46.615359 2172.991728 59.778642 11.694978 136.772507 0 0 0
18 29 62.544883 47.166311 2224.660900 59.579894 15.332537 235.086698 0 0 0
19 30 60.985989 46.871863 2196.971526 58.157126 17.421012 303.491662 0 0 0
20 31 61.174393 46.962737 2205.498698 58.162322 19.236560 370.045260 0 0 0
21 32 58.131717 45.928975 2109.470704 55.633447 20.001077 400.043076 0 0 0
22 33 60.154441 47.283568 2235.735832 57.083777 22.412306 502.311466 0 0 0
23 34 58.495246 46.226535 2136.892549 55.624306 22.711535 515.813822 0 0 0
24 35 59.942931 47.561654 2262.110914 56.602266 24.663948 608.310330 0 0 0
25 36 54.367830 45.115260 2035.386680 52.140736 23.726316 562.938052 0 0 0
26 37 56.714125 45.814048 2098.927039 53.950279 24.961068 623.054907 0 0 0
27 38 54.247859 44.873909 2013.667753 51.934728 25.252288 637.678062 0 0 0
28 39 56.208502 45.547640 2074.587515 53.368230 26.230549 688.041685 0 0 0
29 40 52.482038 44.479373 1978.414644 50.043918 25.717214 661.375088 0 0 0
