#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 20 88.849041 46.057988 2121.338282 88.196508 nan nan 0 0 0
2 21 86.111730 46.714946 2182.286192 85.394181 nan nan 0 0 0
3 22 82.975127 46.676048 2178.653431 82.384566 nan nan 0 0 0
4 23 81.113325 47.243891 2231.985252 80.338010 nan nan 0 0 0
5 24 79.793344 47.162096 2224.263261 78.853714 nan nan 0 0 0
6 25 79.316170 47.702548 2275.533060 78.046626 nan nan 0 0 0
7 26 77.463201 47.912974 2295.653106 76.184041 nan nan 0 0 0
8 27 76.944036 47.948131 2299.023304 75.489750 nan nan 0 0 0
9 28 74.659209 48.099861 2313.596634 73.272714 nan nan 0 0 0
10 29 73.082813 47.854917 2290.093043 71.676385 nan nan 0 0 0
11 30 73.076885 48.464579 2348.815438 71.383836 nan nan 0 0 0
12 31 73.769718 49.123730 2413.140800 71.708555 nan nan 0 0 0
13 32 71.915148 49.656455 2465.763544 69.952090 nan nan 0 0 0
14 33 72.379442 49.220652 2422.672545 70.191282 nan nan 0 0 0
15 34 71.598964 49.644724 2464.598656 69.211107 nan nan 0 0 0
16 35 74.146186 49.623423 2462.484129 71.122316 nan nan 0 0 0
17 36 68.791909 49.504589 2450.704308 66.621306 nan nan 0 0 0
18 37 68.461690 49.113174 2412.103836 66.214610 nan nan 0 0 0
19 38 63.436351 48.104385 2314.031841 61.935854 nan nan 0 0 0
20 39 64.476908 48.029054 2306.789986 62.603883 nan nan 0 0 0
21 40 61.405636 47.549378 2260.943304 59.910665 nan nan 0 0 0
