#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 13 85.721958 47.663335 2271.793511 85.042693 nan nan 0 0 0
2 14 83.104116 47.478030 2254.163288 82.289720 nan nan 0 0 0
3 15 79.714501 47.159505 2224.018906 78.884019 nan nan 0 0 0
4 16 78.353223 47.294627 2236.781738 77.259286 nan nan 0 0 0
5 17 77.315232 46.812426 2191.403243 75.960086 nan nan 0 0 0
6 18 76.003659 47.585170 2264.348405 74.366736 nan nan 0 0 0
7 19 74.789407 47.323294 2239.494167 72.961803 nan nan 0 0 0
8 20 73.231753 47.937636 2298.016946 71.285445 nan nan 0 0 0
9 21 72.149585 47.830686 2287.774486 70.008283 nan nan 0 0 0
10 22 71.263057 48.334334 2336.207872 68.914672 nan nan 0 0 0
11 23 71.580319 48.333257 2336.103738 68.899054 nan nan 0 0 0
12 24 69.941868 48.990063 2400.026269 67.165103 nan nan 0 0 0
13 25 68.474264 47.826711 2287.394303 65.948416 nan nan 0 0 0
14 26 67.687268 48.497463 2352.003948 64.908913 nan nan 0 0 0
15 27 67.543307 47.706446 2275.904946 64.761803 nan nan 0 0 0
16 28 67.212691 48.835031 2384.860215 64.112382 nan nan 0 0 0
17 29 66.048638 47.538852 2259.942448 63.215974 3.463366 11.994907 0 0 0
18 30 65.268867 48.083218 2311.995890 62.300842 11.206681 125.589694 0 0 0
19 31 64.156631 47.799547 2284.796656 61.238983 14.121726 199.423156 0 0 0
20 32 63.702964 47.782019 2283.121322 60.651969 16.526842 273.136504 0 0 0
21 33 62.601933 47.186432 2226.559343 59.659816 17.924003 321.269875 0 0 0
22 34 59.924664 46.677391 2178.778802 57.294519 19.038144 362.450926 0 0 0
23 35 57.941074 45.856016 2102.774232 55.552652 19.767479 390.753240 0 0 0
24 36 59.600626 46.758888 2186.393583 56.860445 21.843896 477.155781 0 0 0
25 37 58.306289 46.235767 2137.746191 55.690355 22.591588 510.379848 0 0 0
26 38 52.238603 44.998186 2024.836730 50.455369 22.451733 504.080294 0 0 0
27 39 56.666975 44.981942 2023.375128 54.302702 23.699047 561.644850 0 0 0
28 40 58.238311 46.006719 2116.618216 55.387380 25.043070 627.155378 0 0 0
