#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 34 86.233226 51.745539 2677.600839 86.214356 nan nan 0 0 0
2 35 83.811427 51.996711 2703.657918 83.996193 nan nan 0 0 0
3 36 81.387368 51.849397 2688.359957 81.756256 nan nan 0 0 0
4 37 78.926586 51.485718 2650.779119 79.500245 nan nan 0 0 0
5 38 74.296094 50.246553 2524.716068 75.578747 nan nan 0 0 0
6 39 68.383550 47.677108 2273.106622 70.641137 nan nan 0 0 0
7 40 60.684435 44.491671 1979.508832 64.084695 nan nan 0 0 0
8 41 56.742393 41.881336 1754.046279 60.541149 nan nan 0 0 0
9 42 51.310483 38.265926 1464.281108 55.656176 nan nan 0 0 0
10 43 47.071659 35.322135 1247.653225 51.606947 nan nan 0 0 0
11 44 41.770694 31.421556 987.314152 46.519074 nan nan 0 0 0
12 45 36.996151 29.163606 850.515904 42.314532 nan nan 0 0 0
13 46 34.962749 26.516024 703.099518 40.143776 nan nan 0 0 0
14 47 32.515696 23.179488 537.288642 37.219815 nan nan 0 0 0
15 48 32.077336 22.100333 488.424739 36.574450 nan nan 0 0 0
16 49 28.275920 18.950182 359.109390 32.377744 nan nan 0 0 0
17 50 27.216721 18.235305 332.526364 31.211599 nan nan 0 0 0
