#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 14 85.350853 51.766147 2679.733997 84.653695 nan nan 0 0 0
2 15 81.745338 51.878025 2691.329505 81.043356 nan nan 0 0 0
3 16 78.123181 51.472717 2649.440605 77.498157 nan nan 0 0 0
4 17 74.737558 50.993586 2600.345764 74.202280 nan nan 0 0 0
5 18 71.431624 50.386252 2538.774377 71.032573 nan nan 0 0 0
6 19 68.259978 49.703418 2470.429744 68.017209 nan nan 0 0 0
7 20 65.449192 49.096332 2410.449799 65.315233 nan nan 0 0 0
8 21 62.777489 48.418957 2344.395404 62.767736 nan nan 0 0 0
9 22 60.437945 47.869432 2291.482494 60.501516 nan nan 0 0 0
10 23 58.072070 47.129835 2221.221320 58.262676 nan nan 0 0 0
11 24 55.728140 46.258960 2139.891423 56.072768 nan nan 0 0 0
12 25 53.613707 45.510497 2071.205299 54.068793 nan nan 0 0 0
13 26 51.606471 44.781552 2005.387385 52.164549 nan nan 0 0 0
14 27 49.770641 44.006976 1936.613944 50.421401 nan nan 0 0 0
15 28 47.683279 42.871224 1837.941812 48.518432 nan nan 0 0 0
16 29 44.985858 40.830129 1667.099394 46.201547 nan nan 0 0 0
17 30 41.654115 37.925881 1438.372444 43.370274 nan nan 0 0 0
18 31 38.973607 35.388818 1252.368408 41.020307 nan nan 0 0 0
19 32 36.185330 32.834461 1078.101805 38.517239 nan nan 0 0 0
20 33 34.219803 30.642631 938.970841 36.693102 nan nan 0 0 0
21 34 32.094486 28.502206 812.375740 34.646538 nan nan 0 0 0
22 35 30.108924 26.661302 710.825012 32.819323 nan nan 0 0 0
23 36 28.641294 24.552115 602.806371 31.341172 nan nan 0 0 0
24 37 26.585078 22.826224 521.036498 29.329200 nan nan 0 0 0
25 38 25.712688 21.538899 463.924176 28.369652 nan nan 0 0 0
26 39 24.652939 20.273658 411.021222 27.218563 nan nan 0 0 0
27 40 24.257182 19.414574 376.925665 26.719288 nan nan 0 0 0
28 41 23.092441 18.534440 343.525468 25.528131 nan nan 0 0 0
29 42 22.859395 18.021255 324.765644 25.239365 nan nan 0 0 0
30 43 21.711071 16.806379 282.454392 23.965736 nan nan 0 0 0
31 44 20.918450 16.330507 266.685469 23.131961 nan nan 0 0 0
32 45 20.880522 15.681399 245.906273 22.991088 nan nan 0 0 0
33 46 21.154804 15.311463 234.440909 23.149212 nan nan 0 0 0
34 47 19.581888 14.789425 218.727082 21.677940 nan nan 0 0 0
35 48 18.889207 14.865143 220.972470 21.028539 nan nan 0 0 0
36 49 20.264822 14.238413 202.732404 22.084690 nan nan 0 0 0
37 50 19.924796 13.890174 192.936921 21.690362 nan nan 0 0 0
