#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 12 85.505967 51.800716 2683.314196 84.560147 nan nan 0 0 0
2 13 81.720466 51.875549 2691.072562 80.688080 nan nan 0 0 0
3 14 78.243411 51.563084 2658.751607 77.171071 nan nan 0 0 0
4 15 74.720560 51.029599 2604.019981 73.717380 nan nan 0 0 0
5 16 71.397769 50.448728 2545.074107 70.488424 nan nan 0 0 0
6 17 68.169822 49.754478 2475.508122 67.399875 nan nan 0 0 0
7 18 65.073659 48.986355 2399.662997 64.464343 nan nan 0 0 0
8 19 62.311445 48.300738 2332.961339 61.820853 nan nan 0 0 0
9 20 59.705333 47.557519 2261.717616 59.343865 nan nan 0 0 0
10 21 57.416296 46.943391 2203.681928 57.135564 nan nan 0 0 0
11 22 55.118199 46.157145 2130.482035 54.967477 nan nan 0 0 0
12 23 52.855490 45.244408 2047.056466 52.858551 nan nan 0 0 0
13 24 50.807203 44.450783 1975.872122 50.924173 nan nan 0 0 0
14 25 48.918925 43.690263 1908.839123 49.132237 nan nan 0 0 0
15 26 47.084228 42.863931 1837.316586 47.402258 nan nan 0 0 0
16 27 45.139952 41.743191 1742.493967 45.630030 nan nan 0 0 0
17 28 42.511873 39.719850 1577.666457 43.374166 nan nan 0 0 0
18 29 39.637524 37.003267 1369.241792 40.947115 nan nan 0 0 0
19 30 36.842140 34.370921 1181.360186 38.503705 nan nan 0 0 0
20 31 34.650403 32.090218 1029.782094 36.538101 nan nan 0 0 0
21 32 32.285865 29.760563 885.691119 34.380217 nan nan 0 0 0
22 33 30.564267 27.999140 783.951839 32.774033 nan nan 0 0 0
23 34 29.009862 25.937448 672.751225 31.248212 nan nan 0 0 0
24 35 27.228974 24.142155 582.843624 29.572877 nan nan 0 0 0
25 36 26.123219 22.543080 508.190453 28.435703 nan nan 0 0 0
26 37 24.541341 21.115687 445.872238 26.843638 nan nan 0 0 0
27 38 23.872476 20.090642 403.633898 26.099148 nan nan 0 0 0
28 39 22.997007 19.095884 364.652795 25.165939 nan nan 0 0 0
29 40 22.594545 18.323002 335.732387 24.675130 nan nan 0 0 0
30 41 21.585837 17.409188 303.079825 23.614655 nan nan 0 0 0
31 42 21.429040 17.041387 290.408867 23.430437 nan nan 0 0 0
32 43 20.453519 15.961136 254.757855 22.352962 nan nan 0 0 0
33 44 19.553347 15.504267 240.382286 21.447736 nan nan 0 0 0
34 45 19.685003 14.923215 222.702331 21.451572 nan nan 0 0 0
35 46 19.998472 14.708169 216.330231 21.683694 nan nan 0 0 0
36 47 18.415004 14.091828 198.579603 20.206370 nan nan 0 0 0
37 48 17.726056 14.079656 198.236718 19.542037 nan nan 0 0 0
38 49 19.352891 13.708647 187.926996 20.870731 nan nan 0 0 0
39 50 19.086918 13.394153 179.403325 20.551461 nan nan 0 0 0
