#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 16 85.530874 51.759694 2679.065886 84.976785 nan nan 0 0 0
2 17 81.708889 51.790128 2682.217393 81.276138 nan nan 0 0 0
3 18 78.237974 51.453173 2647.429014 77.909311 nan nan 0 0 0
4 19 74.842063 50.944972 2595.390159 74.660332 nan nan 0 0 0
5 20 71.590961 50.356761 2535.803346 71.570255 nan nan 0 0 0
6 21 68.715143 49.835978 2483.624695 68.805884 nan nan 0 0 0
7 22 65.974812 49.235721 2424.156173 66.193599 nan nan 0 0 0
8 23 63.582960 48.754903 2377.040608 63.875103 nan nan 0 0 0
9 24 61.145578 48.065543 2310.296388 61.569568 nan nan 0 0 0
10 25 58.715553 47.245648 2232.151237 59.299655 nan nan 0 0 0
11 26 56.504104 46.553910 2167.266496 57.207322 nan nan 0 0 0
12 27 54.501463 45.873965 2104.420671 55.295644 nan nan 0 0 0
13 28 52.543583 45.112789 2035.163745 53.439905 nan nan 0 0 0
14 29 50.395906 44.013502 1937.188344 51.485871 nan nan 0 0 0
15 30 47.254418 41.845935 1751.082302 48.799038 nan nan 0 0 0
16 31 44.009064 38.980269 1519.461382 46.040972 nan nan 0 0 0
17 32 40.765486 36.197714 1310.274515 43.180536 nan nan 0 0 0
18 33 38.324474 33.752221 1139.212446 40.960310 nan nan 0 0 0
19 34 35.318022 31.166882 971.374553 38.202365 nan nan 0 0 0
20 35 33.434301 29.403275 864.552573 36.436710 nan nan 0 0 0
21 36 31.534234 27.058880 732.183007 34.555283 nan nan 0 0 0
22 37 29.029816 25.022675 626.134268 32.216175 nan nan 0 0 0
23 38 27.857550 23.282823 542.089862 30.942775 nan nan 0 0 0
24 39 26.509898 21.679048 469.981117 29.466686 nan nan 0 0 0
25 40 26.025410 20.621421 425.242997 28.848276 nan nan 0 0 0
26 41 24.871618 19.697509 387.991856 27.654539 nan nan 0 0 0
27 42 24.529096 19.020114 361.764733 27.226928 nan nan 0 0 0
28 43 23.039892 17.687145 312.835091 25.621459 nan nan 0 0 0
29 44 22.317976 17.293803 299.075633 24.887966 nan nan 0 0 0
30 45 22.194438 16.340751 267.020147 24.575589 nan nan 0 0 0
31 46 22.216087 15.885970 252.364048 24.495828 nan nan 0 0 0
32 47 20.798112 15.487207 239.853592 23.166280 nan nan 0 0 0
33 48 20.300596 15.666023 245.424267 22.722662 nan nan 0 0 0
34 49 21.242410 14.691908 215.852169 23.309250 nan nan 0 0 0
35 50 20.778872 14.333523 205.449878 22.802714 nan nan 0 0 0
