#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 23 86.825642 51.798670 2683.102217 86.443169 nan nan 0 0 0
2 24 84.416876 52.045675 2708.752296 84.042417 nan nan 0 0 0
3 25 83.026096 52.173618 2722.086417 82.466631 nan nan 0 0 0
4 26 80.971925 51.923436 2696.043203 80.421191 nan nan 0 0 0
5 27 78.092940 51.277063 2629.337143 77.767834 nan nan 0 0 0
6 28 76.025758 51.054963 2606.609246 75.714157 nan nan 0 0 0
7 29 73.751214 50.666809 2567.125583 73.549075 nan nan 0 0 0
8 30 68.734427 48.607223 2362.662115 69.382233 nan nan 0 0 0
9 31 64.323604 46.520370 2164.144871 65.608573 nan nan 0 0 0
10 32 60.704315 45.370031 2058.439670 62.344027 nan nan 0 0 0
11 33 58.072122 44.178673 1951.755115 59.881251 nan nan 0 0 0
12 34 53.749779 42.925249 1842.576999 56.033420 nan nan 0 0 0
13 35 51.434427 41.374889 1711.881403 53.924775 nan nan 0 0 0
14 36 46.351805 39.111181 1529.684454 49.425663 nan nan 0 0 0
15 37 45.602913 38.681130 1496.229814 48.590657 nan nan 0 0 0
16 38 41.173104 34.631890 1199.367771 44.523415 nan nan 0 0 0
17 39 37.740244 31.650108 1001.729331 41.600467 nan nan 0 0 0
18 40 34.888040 28.195720 794.998630 38.800573 nan nan 0 0 0
19 41 31.878957 25.789047 665.074949 35.896174 nan nan 0 0 0
20 42 31.395963 23.174646 537.064207 34.993795 nan nan 0 0 0
21 43 29.715223 22.091354 488.027942 33.277915 nan nan 0 0 0
22 44 30.136524 22.014506 484.638464 33.667299 nan nan 0 0 0
23 45 27.876403 20.684508 427.848858 31.391046 nan nan 0 0 0
24 46 27.988196 20.116441 404.671206 31.407168 nan nan 0 0 0
25 47 25.882489 18.571980 344.918424 29.164910 nan nan 0 0 0
26 48 25.587314 19.370637 375.221588 29.064689 nan nan 0 0 0
27 49 24.725847 17.580722 309.081785 27.888091 nan nan 0 0 0
28 50 23.796349 17.083454 291.844408 26.911937 nan nan 0 0 0
