#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 31 86.035306 51.737150 2676.732708 85.991201 nan nan 0 0 0
2 32 84.356757 52.221908 2727.127703 84.341920 nan nan 0 0 0
3 33 81.663940 51.771253 2680.262682 81.884104 nan nan 0 0 0
4 34 75.636466 49.746346 2474.698960 76.839790 nan nan 0 0 0
5 35 70.456007 48.262957 2329.313024 72.307424 nan nan 0 0 0
6 36 65.984585 47.569211 2262.829802 68.279059 nan nan 0 0 0
7 37 63.365280 47.094419 2217.884331 65.858471 nan nan 0 0 0
8 38 58.831001 46.362368 2149.469128 61.948622 nan nan 0 0 0
9 39 57.300205 44.485161 1978.929578 60.436427 nan nan 0 0 0
10 40 52.053175 41.823228 1749.182362 55.674282 nan nan 0 0 0
11 41 50.286466 41.358126 1710.494617 53.999847 nan nan 0 0 0
12 42 42.368630 35.822693 1283.265330 47.017376 nan nan 0 0 0
13 43 39.713279 33.008011 1089.528768 44.799673 nan nan 0 0 0
14 44 38.864240 29.365127 862.310708 43.575768 nan nan 0 0 0
15 45 35.004594 26.738636 714.954673 39.835709 nan nan 0 0 0
16 46 34.113210 24.369694 593.881962 38.580799 nan nan 0 0 0
17 47 30.517175 22.719712 516.185325 35.040160 nan nan 0 0 0
18 48 32.495139 23.563763 555.250931 37.005815 nan nan 0 0 0
19 49 28.705241 20.272074 410.956970 32.886234 nan nan 0 0 0
20 50 27.406081 19.745710 389.893051 31.596992 nan nan 0 0 0
