#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 18 85.295980 51.729606 2675.952131 84.910692 nan nan 0 0 0
2 19 81.710435 51.829528 2686.300006 81.480942 nan nan 0 0 0
3 20 78.224113 51.447191 2646.813419 78.165287 nan nan 0 0 0
4 21 74.908952 50.960372 2596.959468 75.021860 nan nan 0 0 0
5 22 72.009270 50.527022 2552.979923 72.235245 nan nan 0 0 0
6 23 69.224769 50.000218 2500.021818 69.582454 nan nan 0 0 0
7 24 66.795876 49.585450 2458.716812 67.228176 nan nan 0 0 0
8 25 64.302536 48.950020 2396.104429 64.871909 nan nan 0 0 0
9 26 61.820757 48.190070 2322.282826 62.553790 nan nan 0 0 0
10 27 59.569967 47.545572 2260.581455 60.419848 nan nan 0 0 0
11 28 57.417718 46.895257 2199.165174 58.378167 nan nan 0 0 0
12 29 55.520571 46.215683 2135.889379 56.567843 nan nan 0 0 0
13 30 53.155940 45.082000 2032.386758 54.431848 nan nan 0 0 0
14 31 50.049007 42.894981 1839.979372 51.770617 nan nan 0 0 0
15 32 46.044338 39.797735 1583.859683 48.363105 nan nan 0 0 0
16 33 42.963168 37.168036 1381.462902 45.649201 nan nan 0 0 0
17 34 39.490576 34.379901 1181.977584 42.536526 nan nan 0 0 0
18 35 37.425389 32.142072 1033.112788 40.592144 nan nan 0 0 0
19 36 34.952231 29.796786 887.848476 38.195093 nan nan 0 0 0
20 37 32.381600 27.755464 770.365760 35.850794 nan nan 0 0 0
21 38 30.670307 25.375173 643.899419 34.074003 nan nan 0 0 0
22 39 28.461765 23.378589 546.558435 31.836770 nan nan 0 0 0
23 40 27.869039 22.049899 486.198042 31.082367 nan nan 0 0 0
24 41 26.618263 20.975427 439.968537 29.775836 nan nan 0 0 0
25 42 26.154224 20.122622 404.919934 29.192592 nan nan 0 0 0
26 43 24.412396 18.752772 351.666447 27.363480 nan nan 0 0 0
27 44 23.798195 18.347926 336.646399 26.741548 nan nan 0 0 0
28 45 23.396191 17.078513 291.675618 26.082117 nan nan 0 0 0
29 46 23.100026 16.564570 274.384972 25.703963 nan nan 0 0 0
30 47 22.006218 16.277482 264.956419 24.675243 nan nan 0 0 0
31 48 21.664310 16.480302 271.600351 24.380383 nan nan 0 0 0
32 49 22.236741 15.197301 230.957969 24.555300 nan nan 0 0 0
33 50 21.544569 14.850726 220.544075 23.853996 nan nan 0 0 0
