#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 30 86.786647 51.782544 2681.431868 86.608377 nan nan 0 0 0
2 31 83.657539 51.843213 2687.718687 83.748857 nan nan 0 0 0
3 32 80.532570 51.537230 2656.086105 80.902659 nan nan 0 0 0
4 33 78.140588 51.305176 2632.221058 78.644895 nan nan 0 0 0
5 34 75.935252 51.083821 2609.556748 76.555579 nan nan 0 0 0
6 35 73.631583 50.678124 2568.272247 74.416370 nan nan 0 0 0
7 36 69.605385 49.439529 2444.267004 70.972820 nan nan 0 0 0
8 37 64.405347 46.949368 2204.243186 66.643984 nan nan 0 0 0
9 38 57.711890 43.688307 1908.668153 60.988656 nan nan 0 0 0
10 39 53.891886 40.924903 1674.847695 57.534788 nan nan 0 0 0
11 40 48.442183 37.275784 1389.484099 52.602353 nan nan 0 0 0
12 41 45.976780 35.060586 1229.244675 50.242193 nan nan 0 0 0
13 42 42.251510 32.353636 1046.757783 46.703988 nan nan 0 0 0
14 43 37.047193 28.958773 838.610538 41.931233 nan nan 0 0 0
15 44 34.648629 25.630686 656.932082 39.315557 nan nan 0 0 0
16 45 30.738583 23.463605 550.540770 35.419072 nan nan 0 0 0
17 46 29.963293 22.392572 501.427280 34.475163 nan nan 0 0 0
18 47 29.886352 21.020862 441.876651 34.050965 nan nan 0 0 0
19 48 29.850810 20.568722 423.072307 33.894323 nan nan 0 0 0
20 49 27.246089 18.072257 326.606479 30.938523 nan nan 0 0 0
21 50 26.284832 17.493494 306.022321 29.902112 nan nan 0 0 0
