#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 21 86.764232 51.801812 2683.427738 86.310709 nan nan 0 0 0
2 22 84.267592 52.018529 2705.927362 83.794775 nan nan 0 0 0
3 23 81.914253 51.881223 2691.661307 81.421693 nan nan 0 0 0
4 24 80.494352 51.978012 2701.713722 79.803675 nan nan 0 0 0
5 25 78.570044 51.743149 2677.353460 77.861584 nan nan 0 0 0
6 26 75.716719 51.064404 2607.573357 75.244671 nan nan 0 0 0
7 27 73.650399 50.760969 2576.675961 73.205232 nan nan 0 0 0
8 28 71.492227 50.382672 2538.413672 71.137934 nan nan 0 0 0
9 29 67.102047 48.347348 2337.466065 67.485015 nan nan 0 0 0
10 30 62.330547 46.092824 2124.548441 63.441576 nan nan 0 0 0
11 31 59.224709 44.887289 2014.868753 60.612344 nan nan 0 0 0
12 32 55.221921 43.580938 1899.298125 57.078113 nan nan 0 0 0
13 33 53.552921 42.645864 1818.669737 55.414832 nan nan 0 0 0
14 34 48.981327 40.474528 1638.187412 51.402200 nan nan 0 0 0
15 35 46.888692 39.126940 1530.917401 49.470865 nan nan 0 0 0
16 36 42.434745 37.096410 1376.143608 45.398243 nan nan 0 0 0
17 37 40.156285 35.077994 1230.465684 43.438262 nan nan 0 0 0
18 38 36.998403 30.558550 933.824978 40.413316 nan nan 0 0 0
19 39 33.902814 28.227998 796.819894 37.635755 nan nan 0 0 0
20 40 31.915445 25.628619 656.826116 35.565464 nan nan 0 0 0
21 41 29.403638 23.615914 557.711378 33.069848 nan nan 0 0 0
22 42 29.682560 21.894493 479.368842 33.002779 nan nan 0 0 0
23 43 28.197590 20.932420 438.166212 31.481146 nan nan 0 0 0
24 44 28.191748 20.817879 433.384075 31.467732 nan nan 0 0 0
25 45 26.421173 19.608117 384.478252 29.622937 nan nan 0 0 0
26 46 26.446545 19.329775 373.640220 29.628802 nan nan 0 0 0
27 47 24.734830 17.817292 317.455883 27.755712 nan nan 0 0 0
28 48 24.050040 18.451472 340.456830 27.265145 nan nan 0 0 0
29 49 23.816392 16.982795 288.415318 26.709800 nan nan 0 0 0
30 50 23.120666 16.532011 273.307385 25.946733 nan nan 0 0 0
