#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 22 85.438920 51.719784 2674.936034 85.227591 nan nan 0 0 0
2 23 81.901904 51.811312 2684.412099 81.942587 nan nan 0 0 0
3 24 78.918651 51.592105 2661.745297 79.109321 nan nan 0 0 0
4 25 76.017847 51.219461 2623.433231 76.370157 nan nan 0 0 0
5 26 73.536446 50.937636 2594.642784 73.974838 nan nan 0 0 0
6 27 70.927138 50.415694 2541.742155 71.523998 nan nan 0 0 0
7 28 68.252749 49.777696 2477.819068 69.046449 nan nan 0 0 0
8 29 65.901143 49.258773 2426.426711 66.821019 nan nan 0 0 0
9 30 63.693716 48.730532 2374.664753 64.722325 nan nan 0 0 0
10 31 61.566164 48.123670 2315.887574 62.722859 nan nan 0 0 0
11 32 58.689238 46.990116 2208.070961 60.181787 nan nan 0 0 0
12 33 55.266868 44.708072 1998.811676 57.268792 nan nan 0 0 0
13 34 50.613573 41.444166 1717.618907 53.310991 nan nan 0 0 0
14 35 47.059448 38.781943 1504.039073 50.179847 nan nan 0 0 0
15 36 42.947136 35.802369 1281.809650 46.500048 nan nan 0 0 0
16 37 40.846311 33.409477 1116.193174 44.476149 nan nan 0 0 0
17 38 37.702382 30.761738 946.284529 41.448744 nan nan 0 0 0
18 39 34.276991 28.469472 810.510840 38.348285 nan nan 0 0 0
19 40 32.846292 25.848936 668.167476 36.730881 nan nan 0 0 0
20 41 30.623742 23.969172 574.521203 34.465814 nan nan 0 0 0
21 42 29.764610 22.696242 515.119415 33.467122 nan nan 0 0 0
22 43 27.684503 21.115910 445.881644 31.307351 nan nan 0 0 0
23 44 27.285653 20.324779 413.096653 30.790522 nan nan 0 0 0
24 45 25.655533 18.604780 346.137841 28.923463 nan nan 0 0 0
25 46 25.046366 17.996412 323.870853 28.233843 nan nan 0 0 0
26 47 24.614675 17.834300 318.062246 27.818314 nan nan 0 0 0
27 48 24.624285 17.968518 322.867643 27.829171 nan nan 0 0 0
28 49 24.144037 16.284959 265.199890 26.970396 nan nan 0 0 0
29 50 23.376742 15.806231 249.836931 26.148466 nan nan 0 0 0
