#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 26 86.118476 51.752776 2678.349773 85.940525 nan nan 0 0 0
2 27 82.956454 51.874060 2690.918140 83.016209 nan nan 0 0 0
3 28 80.442363 51.748339 2677.890591 80.610630 nan nan 0 0 0
4 29 77.659130 51.336129 2635.398168 78.024394 nan nan 0 0 0
5 30 74.734318 50.850909 2585.814980 75.339910 nan nan 0 0 0
6 31 72.306086 50.461594 2546.372458 73.045320 nan nan 0 0 0
7 32 70.065189 50.015701 2501.570358 70.921260 nan nan 0 0 0
8 33 67.805789 49.579392 2458.116155 68.813100 nan nan 0 0 0
9 34 64.246657 48.491232 2351.399565 65.731700 nan nan 0 0 0
10 35 60.260635 46.046209 2120.253378 62.386133 nan nan 0 0 0
11 36 55.028568 42.803813 1832.166439 57.952798 nan nan 0 0 0
12 37 50.840178 39.970212 1597.617812 54.236456 nan nan 0 0 0
13 38 45.698981 36.574489 1337.693253 49.627384 nan nan 0 0 0
14 39 43.638616 34.295834 1176.204202 47.626159 nan nan 0 0 0
15 40 40.021504 31.409516 986.557701 44.153232 nan nan 0 0 0
16 41 35.895291 28.985312 840.148283 40.448396 nan nan 0 0 0
17 42 34.369596 26.471788 700.755556 38.754483 nan nan 0 0 0
18 43 31.588968 24.090475 580.350995 35.887007 nan nan 0 0 0
19 44 30.751685 22.496374 506.086828 34.817572 nan nan 0 0 0
20 45 28.081237 20.519473 421.048760 31.946093 nan nan 0 0 0
21 46 27.367403 19.809466 392.414936 31.133637 nan nan 0 0 0
22 47 27.288327 19.361814 374.879852 30.968255 nan nan 0 0 0
23 48 27.423828 19.271654 371.396647 31.044453 nan nan 0 0 0
24 49 25.830887 17.234162 297.016352 29.115673 nan nan 0 0 0
25 50 24.912208 16.746205 280.435385 28.154446 nan nan 0 0 0
