#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 7 74.829491 50.389058 2539.057174 74.393772 nan nan 0 0 0
2 8 64.990565 48.704358 2372.114520 65.507399 nan nan 0 0 0
3 9 57.354163 46.529068 2164.954123 58.464886 nan nan 0 0 0
4 10 51.327283 44.426915 1973.750746 52.806404 nan nan 0 0 0
5 11 46.596561 42.624073 1816.811609 48.274748 nan nan 0 0 0
6 12 43.056123 41.390860 1713.203300 44.773818 nan nan 0 0 0
7 13 40.169512 40.333235 1626.769853 41.886149 nan nan 0 0 0
8 14 37.989749 39.730220 1578.490409 39.624230 nan nan 0 0 0
9 15 36.253042 39.340559 1547.679560 37.781089 nan nan 0 0 0
10 16 34.664748 38.839776 1508.528163 36.119227 4.701035 22.099729 0 0 0
11 17 33.479155 38.690222 1496.933265 34.808175 11.193101 125.285509 0 0 0
12 18 32.347725 38.388752 1473.696308 33.590638 14.320237 205.069201 0 0 0
13 19 31.033907 37.630735 1416.072212 32.276227 16.024910 256.797753 0 0 0
14 20 29.863579 36.982081 1367.674327 31.086480 17.260012 297.908031 0 0 0
15 21 28.854839 36.463307 1329.572748 30.041079 18.239546 332.681024 0 0 0
16 22 27.255984 34.771962 1209.089308 28.590813 18.138510 329.005555 0 0 0
17 23 25.523407 32.689308 1068.590890 27.035732 17.530530 307.319470 0 0 0
18 24 24.160265 31.224826 974.989769 25.738946 17.157031 294.363728 0 0 0
19 25 22.958637 29.914660 894.886894 24.585359 16.810300 282.586183 0 0 0
20 26 21.860551 28.722023 824.954622 23.501770 16.433633 270.064290 0 0 0
21 27 20.851717 27.525573 757.657150 22.525289 16.038266 257.225970 0 0 0
22 28 19.756758 25.948725 673.336350 21.451398 15.228554 231.908870 0 0 0
23 29 18.813142 25.034036 626.702955 20.509636 14.865940 220.996178 0 0 0
24 30 17.960967 23.455763 550.172826 19.665892 14.004954 196.138729 0 0 0
25 31 16.785777 21.423862 458.981852 18.555831 12.788240 163.539095 0 0 0
26 32 16.224073 19.735565 389.492534 17.979941 11.713539 137.206985 0 0 0
27 33 15.345241 18.281645 334.218527 17.074679 10.673718 113.928261 0 0 0
28 34 15.041274 17.468174 305.137089 16.753679 10.266852 105.408259 0 0 0
29 35 14.428814 16.453373 270.713495 16.083406 9.507473 90.392042 0 0 0
30 36 14.168507 15.851426 251.267703 15.793558 9.205118 84.734204 0 0 0
31 37 13.680726 15.046621 226.400804 15.252810 8.576403 73.554690 0 0 0
32 38 13.687686 14.729431 216.956136 15.224797 8.569839 73.442147 0 0 0
33 39 13.428181 14.163617 200.608041 14.918288 8.182888 66.959659 0 0 0
34 40 13.097230 13.920083 193.768714 14.580504 8.210547 67.413082 0 0 0
35 41 12.765520 13.359501 178.476266 14.191843 7.782634 60.569389 0 0 0
36 42 12.704196 13.054799 170.427778 14.076314 7.699484 59.282048 0 0 0
37 43 12.702780 12.883485 165.984174 14.056143 7.733059 59.800195 0 0 0
38 44 13.123763 13.013477 169.350581 14.421133 8.193178 67.128172 0 0 0
39 45 12.533700 12.671173 160.558636 13.871649 7.933000 62.932491 0 0 0
40 46 11.586199 12.071805 145.728476 12.898193 7.395582 54.694638 0 0 0
41 47 11.960092 11.693661 136.741696 13.166261 7.138715 50.961256 0 0 0
42 48 12.121315 11.776652 138.689539 13.295266 7.462804 55.693445 0 0 0
43 49 12.620566 12.001497 144.035936 13.757192 7.942985 63.091007 0 0 0
44 50 12.013765 11.486194 131.932657 13.088620 7.491917 56.128825 0 0 0
