#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 2 71.804458 52.193975 2724.211065 65.823241 29.241981 855.093457 0 0 0
2 3 65.958410 52.539278 2760.375711 59.860612 38.027797 1446.113358 0 0 0
3 4 62.533330 52.456451 2751.679204 56.342096 39.941818 1595.348799 0 0 0
4 5 59.994310 52.235511 2728.548560 53.787588 40.523291 1642.137134 0 0 0
5 6 57.674022 51.800686 2683.311102 51.569555 40.575425 1646.365124 0 0 0
6 7 55.395616 51.182495 2619.647755 49.484593 40.351041 1628.206525 0 0 0
7 8 53.002431 50.325500 2532.655908 47.381631 39.905798 1592.472730 0 0 0
8 9 50.665586 49.396338 2439.998210 45.354532 39.360213 1549.226337 0 0 0
9 10 48.271821 48.291481 2332.067108 43.318322 38.683505 1496.413584 0 0 0
10 11 45.966752 47.152662 2223.373547 41.362697 37.953714 1440.484440 0 0 0
11 12 43.734412 45.956908 2112.037436 39.476929 37.170856 1381.672542 0 0 0
12 13 41.589156 44.724187 2000.252871 37.667953 36.348929 1321.244635 0 0 0
13 14 39.661384 43.613948 1902.176494 36.022691 35.574609 1265.552786 0 0 0
14 15 37.846801 42.504129 1806.600953 34.475221 34.797802 1210.886990 0 0 0
15 16 36.249387 41.553711 1726.710913 33.091635 34.099639 1162.785350 0 0 0
16 17 34.673917 40.503159 1640.505879 31.743558 33.355341 1112.578741 0 0 0
17 18 33.130437 39.374941 1550.385966 30.433016 32.567286 1060.628100 0 0 0
18 19 31.745030 38.374940 1472.636033 29.240285 31.838534 1013.692274 0 0 0
19 20 30.459752 37.432228 1401.171656 28.126748 31.140848 969.752421 0 0 0
20 21 29.236695 36.475517 1330.463337 27.070557 30.439877 926.586114 0 0 0
21 22 27.964544 35.318985 1247.430725 25.995089 29.638851 878.461496 0 0 0
22 23 26.423678 33.553841 1125.860279 24.747575 28.520726 813.431838 0 0 0
23 24 24.683935 31.230211 975.326084 23.363666 27.083774 733.530835 0 0 0
24 25 23.117882 29.080847 845.695638 22.086736 25.688188 659.883001 0 0 0
25 26 21.714995 27.127389 735.895217 20.914590 24.364155 593.612058 0 0 0
26 27 20.469784 25.326176 641.415168 19.858430 23.115953 534.347302 0 0 0
27 28 19.401776 23.795170 566.210123 18.929224 21.996425 483.842698 0 0 0
28 29 18.400685 22.298601 497.227601 18.053866 20.919104 437.608930 0 0 0
29 30 17.499141 20.876519 435.829045 17.260048 19.891561 395.674216 0 0 0
30 31 16.671959 19.683703 387.448156 16.509437 18.968658 359.809981 0 0 0
31 32 16.009277 18.678556 348.888450 15.900000 18.146237 329.285911 0 0 0
32 33 15.415167 17.773937 315.912824 15.346269 17.378960 302.028255 0 0 0
33 34 14.888850 16.999523 288.983767 14.851471 16.709448 279.205648 0 0 0
34 35 14.353540 16.291618 265.416819 14.341717 16.086455 258.774041 0 0 0
35 36 13.910765 15.710754 246.827785 13.918885 15.572916 242.515712 0 0 0
36 37 13.457523 15.100166 228.015027 13.481901 15.017676 225.530590 0 0 0
37 38 13.106783 14.575658 212.449818 13.144111 14.541737 211.462122 0 0 0
38 39 12.939969 14.108769 199.057366 12.984128 14.119138 199.350046 0 0 0
39 40 12.761409 13.671702 186.915434 12.810143 13.715077 188.103334 0 0 0
40 41 12.341333 13.152401 172.985642 12.399225 13.223899 174.871502 0 0 0
41 42 12.036259 12.771285 163.105717 12.098426 12.867003 165.559778 0 0 0
42 43 11.997692 12.517899 156.697796 12.059468 12.636135 159.671917 0 0 0
43 44 11.902491 12.263139 150.384569 11.963796 12.398860 153.731728 0 0 0
44 45 11.731664 11.886007 141.277171 11.796479 12.040731 144.979207 0 0 0
45 46 11.660584 11.710481 137.135359 11.722061 11.873559 140.981394 0 0 0
46 47 12.299702 11.851439 140.456615 12.350063 12.037788 144.908335 0 0 0
47 48 13.183715 12.075434 145.816094 13.213702 12.230992 149.597154 0 0 0
48 49 13.820577 11.942070 142.613025 13.818846 12.146587 147.539582 0 0 0
49 50 14.736576 13.052975 170.380166 14.723884 13.186551 173.885127 0 0 0
