#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 33 87.960486 51.825457 2685.877960 87.663700 nan nan 0 0 0
2 34 84.819851 51.675761 2670.384232 84.792433 nan nan 0 0 0
3 35 77.518041 49.885893 2488.602294 78.651067 nan nan 0 0 0
4 36 71.125772 48.805354 2381.962560 73.132960 nan nan 0 0 0
5 37 68.565759 48.658875 2367.686162 70.724392 nan nan 0 0 0
6 38 65.515273 48.328981 2335.690406 67.988365 nan nan 0 0 0
7 39 63.225778 47.322615 2239.429888 65.819470 nan nan 0 0 0
8 40 55.440828 43.951587 1931.741963 59.181865 nan nan 0 0 0
9 41 53.823179 43.780868 1916.764379 57.636142 nan nan 0 0 0
10 42 47.856853 41.222190 1699.268938 52.360233 nan nan 0 0 0
11 43 46.581252 38.767481 1502.917605 51.364524 nan nan 0 0 0
12 44 42.268701 32.904906 1082.732866 47.227132 nan nan 0 0 0
13 45 37.259624 29.666482 880.100170 42.606812 nan nan 0 0 0
14 46 35.528087 26.314698 692.463341 40.472174 nan nan 0 0 0
15 47 31.941037 24.525978 601.523602 36.960884 nan nan 0 0 0
16 48 34.499482 24.940158 622.011483 39.310410 nan nan 0 0 0
17 49 30.043097 21.216867 450.155436 34.508466 nan nan 0 0 0
18 50 28.794000 20.676731 427.527191 33.265308 nan nan 0 0 0
