#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 37 81.403714 51.206539 2622.109609 82.152561 nan nan 0 0 0
2 38 77.120842 51.303552 2632.054472 78.621204 nan nan 0 0 0
3 39 73.827813 51.305551 2632.259590 75.772263 nan nan 0 0 0
4 40 68.546480 50.355594 2535.685858 71.312473 nan nan 0 0 0
5 41 67.608404 49.911503 2491.158109 70.350013 nan nan 0 0 0
6 42 61.248783 47.404509 2247.187456 64.948244 nan nan 0 0 0
7 43 63.187552 47.449994 2251.501887 66.255785 nan nan 0 0 0
8 44 56.185394 43.746668 1913.770925 60.179948 nan nan 0 0 0
9 45 51.362630 39.738797 1579.171950 56.108136 nan nan 0 0 0
10 46 43.760183 32.827313 1077.632458 48.983066 nan nan 0 0 0
11 47 39.382060 30.325571 919.640242 45.028136 nan nan 0 0 0
12 48 40.767314 28.409418 807.095011 45.889238 nan nan 0 0 0
13 49 33.727651 23.158105 536.297823 38.503507 nan nan 0 0 0
14 50 33.041965 22.436464 503.394912 37.727521 nan nan 0 0 0
