#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 28 86.117462 51.748203 2677.876526 85.993408 nan nan 0 0 0
2 29 83.536720 51.991340 2703.099412 83.571359 nan nan 0 0 0
3 30 80.669652 51.668607 2669.644945 80.923110 nan nan 0 0 0
4 31 77.723740 51.243328 2625.878630 78.218676 nan nan 0 0 0
5 32 75.170579 50.906154 2591.436480 75.825743 nan nan 0 0 0
6 33 72.994774 50.599775 2560.337245 73.756411 nan nan 0 0 0
7 34 70.525700 50.241960 2524.254576 71.483746 nan nan 0 0 0
8 35 67.687637 49.044386 2405.351790 68.977312 nan nan 0 0 0
9 36 62.419919 46.404503 2153.377854 64.585822 nan nan 0 0 0
10 37 57.011878 43.343093 1878.623683 60.009198 nan nan 0 0 0
11 38 51.209161 40.190834 1615.303124 54.929402 nan nan 0 0 0
12 39 48.517276 37.379117 1397.198371 52.387403 nan nan 0 0 0
13 40 44.053648 34.130225 1164.872258 48.222663 nan nan 0 0 0
14 41 41.019540 32.240438 1039.445861 45.441015 nan nan 0 0 0
15 42 38.333931 29.192673 852.212177 42.746759 nan nan 0 0 0
16 43 33.971082 26.105594 681.502057 38.589338 nan nan 0 0 0
17 44 32.532801 23.846078 568.635431 36.904849 nan nan 0 0 0
18 45 29.289628 21.813777 475.840877 33.539447 nan nan 0 0 0
19 46 28.592076 20.971342 439.797177 32.703557 nan nan 0 0 0
20 47 28.554920 20.159202 406.393409 32.479413 nan nan 0 0 0
21 48 28.653730 19.905220 396.217783 32.485862 nan nan 0 0 0
22 49 26.548711 17.667708 312.147900 30.049044 nan nan 0 0 0
23 50 25.680627 17.083522 291.846710 29.087120 nan nan 0 0 0
