#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 11 78.872110 51.011987 2602.222794 78.783039 nan nan 0 0 0
2 12 71.477597 50.270330 2527.106124 72.140443 nan nan 0 0 0
3 13 65.768508 49.242585 2424.832163 66.855900 nan nan 0 0 0
4 14 61.637752 48.578237 2359.845129 62.872462 nan nan 0 0 0
5 15 58.203560 47.900884 2294.494673 59.523234 nan nan 0 0 0
6 16 55.743227 47.638911 2269.465867 56.989379 nan nan 0 0 0
7 17 53.783120 47.478228 2254.182089 54.917800 nan nan 0 0 0
8 18 51.898745 47.131475 2221.375973 52.973252 nan nan 0 0 0
9 19 50.592765 47.139410 2222.123970 51.502760 nan nan 0 0 0
10 20 49.239572 46.904696 2200.050528 50.059309 nan nan 0 0 0
11 21 47.449910 46.114761 2126.571164 48.336471 nan nan 0 0 0
12 22 45.871562 45.475747 2068.043579 46.774386 nan nan 0 0 0
13 23 44.513017 44.958168 2021.236846 45.401312 nan nan 0 0 0
14 24 41.987109 42.980455 1847.319527 43.222041 nan nan 0 0 0
15 25 39.244060 40.563110 1645.365866 40.859092 nan nan 0 0 0
16 26 37.052286 38.879673 1511.628942 38.845664 nan nan 0 0 0
17 27 35.211328 37.405750 1399.190166 37.136081 nan nan 0 0 0
18 28 33.288471 35.950461 1292.435629 35.316883 nan nan 0 0 0
19 29 31.825293 34.577701 1195.617425 33.944247 3.250119 10.563274 0 0 0
20 30 29.742456 32.487145 1055.414617 31.974721 1.916643 3.673520 0 0 0
21 31 28.316269 31.509212 992.830460 30.603709 4.411251 19.459132 0 0 0
22 32 26.570132 29.162267 850.437806 28.920406 nan nan 0 0 0
23 33 24.472961 26.522430 703.439302 27.022089 nan nan 0 0 0
24 34 23.570647 24.085740 580.122869 26.049512 nan nan 0 0 0
25 35 21.897443 22.196336 492.677339 24.389772 nan nan 0 0 0
26 36 21.377999 21.066394 443.792974 23.840738 nan nan 0 0 0
27 37 20.398580 19.806316 392.290142 22.787010 nan nan 0 0 0
28 38 20.108585 18.778472 352.631021 22.384039 nan nan 0 0 0
29 39 19.190123 17.808909 317.157235 21.423239 nan nan 0 0 0
30 40 19.128856 17.461973 304.920500 21.351822 nan nan 0 0 0
31 41 18.521573 16.465000 271.096211 20.607068 nan nan 0 0 0
32 42 17.714658 16.060994 257.955526 19.801855 nan nan 0 0 0
33 43 17.705633 15.660787 245.260246 19.723429 nan nan 0 0 0
34 44 18.324464 15.417767 237.707544 20.221194 nan nan 0 0 0
35 45 17.395842 15.038554 226.158113 19.367449 nan nan 0 0 0
36 46 15.943213 14.808027 219.277675 17.990674 nan nan 0 0 0
37 47 16.248607 13.835266 191.414577 18.077537 nan nan 0 0 0
38 48 15.829743 13.590397 184.698899 17.615163 nan nan 0 0 0
39 49 16.849610 13.901653 193.255959 18.571149 nan nan 0 0 0
40 50 16.418032 13.611191 185.264528 18.073741 nan nan 0 0 0
