#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 5 71.211357 49.747559 2474.819665 70.303588 nan nan 0 0 0
2 6 59.976699 47.390968 2245.903884 60.093750 nan nan 0 0 0
3 7 51.588232 44.537239 1983.565670 52.328098 nan nan 0 0 0
4 8 45.108760 41.774617 1745.118650 46.238229 nan nan 0 0 0
5 9 40.051342 39.314651 1545.641820 41.407698 nan nan 0 0 0
6 10 36.106900 37.279410 1389.754389 37.569817 nan nan 0 0 0
7 11 33.121093 35.847710 1285.058324 34.583246 7.936959 62.995324 0 0 0
8 12 30.698129 34.659721 1201.296251 32.132650 12.320266 151.788946 0 0 0
9 13 28.831646 33.914606 1150.200482 30.188524 14.856249 220.708146 0 0 0
10 14 27.332616 33.407623 1116.069276 28.597402 16.590072 275.230501 0 0 0
11 15 25.988683 32.842381 1078.621971 27.185450 17.711038 313.680882 0 0 0
12 16 24.951072 32.598671 1062.673355 26.049276 18.697223 349.586141 0 0 0
13 17 23.986526 32.254181 1040.332213 25.012661 19.374309 375.363850 0 0 0
14 18 22.938640 31.545974 995.148494 23.948489 19.630307 385.348943 0 0 0
15 19 22.010064 30.933414 956.876091 22.993920 19.799453 392.018328 0 0 0
16 20 21.203342 30.438949 926.529607 22.151246 19.941999 397.683330 0 0 0
17 21 20.042879 28.991461 840.504809 21.071341 19.416123 376.985843 0 0 0
18 22 18.801799 27.208298 740.291499 19.931215 18.570053 344.846882 0 0 0
19 23 17.841727 25.987415 675.345748 19.002350 17.983341 323.400553 0 0 0
20 24 16.962879 24.821598 616.111722 18.143074 17.387345 302.319782 0 0 0
21 25 16.183587 23.865204 569.547962 17.368856 16.892686 285.362849 0 0 0
22 26 15.403860 22.703669 515.456589 16.598100 16.228058 263.349879 0 0 0
23 27 14.651385 21.609170 466.956230 15.864588 15.615690 243.849777 0 0 0
24 28 14.107419 20.762411 431.077707 15.298417 15.090739 227.730398 0 0 0
25 29 13.397428 19.557659 382.502012 14.599616 14.365617 206.370941 0 0 0
26 30 12.818375 17.936106 321.703910 14.042970 13.370646 178.774168 0 0 0
27 31 12.128723 16.533745 273.364710 13.356892 12.435132 154.632519 0 0 0
28 32 11.864267 15.642974 244.702635 13.088822 11.882208 141.186874 0 0 0
29 33 11.405834 14.684824 215.644045 12.597997 11.169083 124.748414 0 0 0
30 34 11.077206 14.116339 199.271016 12.258424 10.808044 116.813806 0 0 0
31 35 10.787254 13.454298 181.018125 11.927928 10.309084 106.277216 0 0 0
32 36 10.696082 13.106090 171.769601 11.819716 10.123099 102.477132 0 0 0
33 37 10.415781 12.539247 157.232723 11.505410 9.673541 93.577400 0 0 0
34 38 10.363762 12.420959 154.280225 11.441484 9.711864 94.320302 0 0 0
35 39 10.297077 12.069098 145.663135 11.341369 9.469318 89.667982 0 0 0
36 40 10.023060 11.739436 137.814361 11.042251 9.241414 85.403736 0 0 0
37 41 9.768904 11.382007 129.550093 10.763120 8.971009 80.478994 0 0 0
38 42 10.024158 11.511842 132.522498 11.003327 9.235498 85.294422 0 0 0
39 43 9.955182 11.297122 127.624955 10.913948 9.099118 82.793957 0 0 0
40 44 9.966672 11.244428 126.437172 10.884483 9.151650 83.752690 0 0 0
41 45 9.981406 11.189941 125.214772 10.905680 9.168857 84.067942 0 0 0
42 46 9.521167 10.816564 116.998052 10.433173 8.848354 78.293372 0 0 0
43 47 9.673868 10.627018 112.933508 10.540102 8.731211 76.234038 0 0 0
44 48 9.924199 10.885147 118.486416 10.759781 9.092881 82.680483 0 0 0
45 49 10.437716 11.005951 121.130958 11.227505 9.292490 86.350362 0 0 0
46 50 10.130408 10.400846 108.177595 10.858610 8.712684 75.910857 0 0 0
