#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 32 86.154331 51.743430 2677.382521 86.111156 nan nan 0 0 0
2 33 83.086342 51.865585 2690.038861 83.349253 nan nan 0 0 0
3 34 80.690920 51.749124 2677.971875 81.112939 nan nan 0 0 0
4 35 78.445106 51.564815 2658.930095 79.006733 nan nan 0 0 0
5 36 75.652327 51.180617 2619.455525 76.488210 nan nan 0 0 0
6 37 72.089432 49.984221 2498.422356 73.414132 nan nan 0 0 0
7 38 65.579012 47.330350 2240.161984 68.020965 nan nan 0 0 0
8 39 60.176214 44.279995 1960.717935 63.391407 nan nan 0 0 0
9 40 53.885737 41.018853 1682.546263 57.826362 nan nan 0 0 0
10 41 50.707578 38.192857 1458.694330 54.888976 nan nan 0 0 0
11 42 46.250144 35.227149 1240.952049 50.758865 nan nan 0 0 0
12 43 41.849332 32.376344 1048.227647 46.645740 nan nan 0 0 0
13 44 37.917773 28.177858 793.991657 42.682603 nan nan 0 0 0
14 45 33.088424 25.778098 664.510361 38.177181 nan nan 0 0 0
15 46 31.988563 24.177045 584.529485 36.877136 nan nan 0 0 0
16 47 31.287394 21.972422 482.787348 35.684483 nan nan 0 0 0
17 48 31.070621 21.265566 452.224313 35.310996 nan nan 0 0 0
18 49 27.823257 18.510364 342.633581 31.723528 nan nan 0 0 0
19 50 26.834039 17.867841 319.259757 30.639490 nan nan 0 0 0
