#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 4 81.208858 52.013011 2705.353343 77.943001 nan nan 0 0 0
2 5 76.559798 52.333489 2738.794064 72.605187 nan nan 0 0 0
3 6 73.091993 52.244276 2729.464347 68.689872 nan nan 0 0 0
4 7 69.985498 51.946629 2698.452232 65.366333 19.409894 376.743993 0 0 0
5 8 67.021760 51.487688 2650.981984 62.355051 25.637858 657.299776 0 0 0
6 9 64.005635 50.810991 2581.756810 59.447393 28.737966 825.870677 0 0 0
7 10 61.115262 50.064760 2506.480209 56.723761 30.508238 930.752563 0 0 0
8 11 58.202385 49.139056 2414.646832 54.060806 31.481540 991.087386 0 0 0
9 12 55.424516 48.169799 2320.329545 51.546761 31.997294 1023.826813 0 0 0
10 13 52.751185 47.127374 2220.989422 49.153959 32.189269 1036.149021 0 0 0
11 14 50.193239 46.031704 2118.917745 46.880917 32.151766 1033.736087 0 0 0
12 15 47.897576 45.045309 2029.079889 44.821940 32.023732 1025.519415 0 0 0
13 16 45.742645 44.041521 1939.655583 42.897546 31.785318 1010.306426 0 0 0
14 17 43.845294 43.187912 1865.195717 41.178262 31.544636 995.064050 0 0 0
15 18 41.972191 42.214256 1782.043375 39.508963 31.188623 972.730179 0 0 0
16 19 40.140976 41.145017 1692.912397 37.894309 30.729816 944.321594 0 0 0
17 20 38.494329 40.200669 1616.093752 36.423212 30.289033 917.425546 0 0 0
18 21 36.965657 39.307619 1545.088937 35.051187 29.844753 890.709281 0 0 0
19 22 35.507226 38.383794 1473.315646 33.747991 29.359809 861.998411 0 0 0
20 23 33.999267 37.240991 1386.891408 32.434903 28.744061 826.221021 0 0 0
21 24 32.155876 35.416969 1254.361718 30.907867 27.748810 769.996451 0 0 0
22 25 30.070822 32.979308 1087.634779 29.217451 26.384390 696.136037 0 0 0
23 26 28.161339 30.690410 941.901240 27.626129 25.015859 625.793222 0 0 0
24 27 26.493377 28.648384 820.729900 26.204593 23.742021 563.683559 0 0 0
25 28 24.923884 26.687163 712.204676 24.840044 22.469881 504.895531 0 0 0
26 29 23.605715 25.078419 628.927100 23.665640 21.377777 457.009346 0 0 0
27 30 22.434504 23.457135 550.237192 22.619473 20.282599 411.383819 0 0 0
28 31 21.326374 21.933403 481.074168 21.617720 19.251841 370.633398 0 0 0
29 32 20.381507 20.644140 426.180503 20.741030 18.313141 335.371127 0 0 0
30 33 19.456003 19.533259 381.548217 19.862564 17.451249 304.546083 0 0 0
31 34 18.783466 18.589146 345.556348 19.217204 16.697849 278.818171 0 0 0
32 35 18.054458 17.717008 313.892385 18.509337 15.981715 255.415225 0 0 0
33 36 17.525691 17.023591 289.802644 17.989748 15.419708 237.767392 0 0 0
34 37 16.895771 16.332691 266.756800 17.367281 14.843208 220.320815 0 0 0
35 38 16.470497 15.760263 248.385890 16.942845 14.365131 206.356992 0 0 0
36 39 15.959560 15.093034 227.799685 16.431099 13.786786 190.075465 0 0 0
37 40 15.817910 14.664625 215.051213 16.273466 13.440755 180.653889 0 0 0
38 41 15.443947 14.064211 197.802035 15.890820 12.906594 166.580157 0 0 0
39 42 14.930975 13.595017 184.824474 15.376824 12.493286 156.082194 0 0 0
40 43 14.722087 13.151554 172.963383 15.143622 12.119690 146.886876 0 0 0
41 44 14.539746 12.962122 168.016609 14.961559 11.980706 143.537323 0 0 0
42 45 14.315758 12.417709 154.199493 14.716254 11.487783 131.969169 0 0 0
43 46 13.842847 12.127839 147.084470 14.237566 11.232956 126.179310 0 0 0
44 47 14.037866 11.990923 143.782235 14.439940 11.121500 123.687762 0 0 0
45 48 14.765679 12.021446 144.515156 15.122230 11.202237 125.490112 0 0 0
46 49 15.715345 11.998102 143.954451 15.964875 11.280811 127.256703 0 0 0
47 50 16.098343 12.518143 156.703895 16.344884 11.822453 139.770386 0 0 0
