#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 9 77.075676 50.743586 2574.911525 76.881351 nan nan 0 0 0
2 10 68.480962 49.566149 2456.803084 69.156396 nan nan 0 0 0
3 11 61.744776 47.982946 2302.363129 62.952457 nan nan 0 0 0
4 12 56.456063 46.535188 2165.523766 57.970633 nan nan 0 0 0
5 13 52.554347 45.578162 2077.368881 54.160999 nan nan 0 0 0
6 14 49.342630 44.706482 1998.669495 50.989899 nan nan 0 0 0
7 15 46.979986 44.279569 1960.680191 48.549083 nan nan 0 0 0
8 16 45.111033 44.017646 1937.553191 46.567181 nan nan 0 0 0
9 17 43.356809 43.597717 1900.760953 44.742938 nan nan 0 0 0
10 18 42.097331 43.539043 1895.648266 43.336031 nan nan 0 0 0
11 19 40.845849 43.276351 1872.842562 41.992603 nan nan 0 0 0
12 20 39.285174 42.494348 1805.769646 40.461523 nan nan 0 0 0
13 21 37.917252 41.847662 1751.226795 39.087793 7.113275 50.598680 0 0 0
14 22 36.736990 41.319890 1707.333294 37.876949 11.328467 128.334164 0 0 0
15 23 34.681685 39.455386 1556.727477 36.061866 12.513429 156.585909 0 0 0
16 24 32.379477 37.126828 1378.401325 34.042685 12.576684 158.172989 0 0 0
17 25 30.730356 35.605835 1267.775470 32.498381 13.003126 169.081274 0 0 0
18 26 29.123872 34.084463 1161.750594 30.978411 13.127842 172.340243 0 0 0
19 27 27.803360 32.909466 1083.032944 29.703175 13.378658 178.988499 0 0 0
20 28 26.157362 31.192876 972.995533 28.133380 12.891160 166.182011 0 0 0
21 29 24.816717 29.789274 887.400837 26.877661 12.662215 160.331679 0 0 0
22 30 23.680542 28.498570 812.168511 25.717330 12.249830 150.058329 0 0 0
23 31 22.282431 26.809712 718.760653 24.402879 11.535488 133.067489 0 0 0
24 32 20.973111 24.166219 584.006160 23.133958 9.675563 93.616515 0 0 0
25 33 19.534015 22.112533 488.964130 21.738988 8.136826 66.207936 0 0 0
26 34 19.191591 20.723321 429.456026 21.341075 7.233446 52.322740 0 0 0
27 35 18.116363 19.291841 372.175126 20.220690 5.889586 34.687227 0 0 0
28 36 17.623007 18.468343 341.079706 19.707500 5.519595 30.465932 0 0 0
29 37 16.992692 17.467845 305.125620 18.997011 4.550821 20.709976 0 0 0
30 38 16.904705 16.813788 282.703482 18.841845 4.258294 18.133070 0 0 0
31 39 16.374495 16.009712 256.310886 18.247306 3.351708 11.233950 0 0 0
32 40 16.155378 15.818485 250.224452 18.039687 4.189182 17.549244 0 0 0
33 41 15.771126 15.022544 225.676843 17.540902 3.170012 10.048974 0 0 0
34 42 15.265735 14.521770 210.881799 16.981244 2.937291 8.627678 0 0 0
35 43 15.176882 14.292564 204.277375 16.884327 3.352322 11.238062 0 0 0
36 44 15.853492 14.359869 206.205837 17.485377 4.554995 20.747981 0 0 0
37 45 14.998326 13.955768 194.763452 16.688596 4.231783 17.907984 0 0 0
38 46 13.640679 13.464693 181.297957 15.348914 3.862467 14.918652 0 0 0
39 47 14.136591 12.840149 164.869432 15.686522 2.945133 8.673810 0 0 0
40 48 14.067160 12.711811 161.590138 15.561505 3.504693 12.282875 0 0 0
41 49 14.639832 13.052354 170.363944 16.120641 4.906260 24.071392 0 0 0
42 50 14.364076 12.699724 161.282996 15.749833 4.804147 23.079827 0 0 0
